Date,SPY,IVV,VOO,QQQ,QQQM,GLD,IAU,IWM,VTWO,VTI,ITOT,AGG,BND
2021-09-29,407.3511657714844,408.10546875,373.35491943359375,349.0640563964844,143.23104858398438,161.32000732421875,32.849998474121094,208.12432861328125,83.4372787475586,209.9494781494141,93.21241760253906,97.89344787597656,72.65812683105469
2021-09-30,402.3724365234375,403.0535583496094,368.6255493164063,347.78155517578125,142.68788146972656,164.22000122070312,33.40999984741211,206.1733245849609,82.68903350830078,207.6768951416016,92.18170166015624,97.87638854980467,72.6411361694336
2021-10-01,407.15423583984375,407.8529052734375,373.0370788574219,349.9384155273437,143.58023071289062,164.58999633789062,33.4900016784668,209.50035095214844,84.05457305908203,210.5387115478516,93.36233520507812,98.17520141601562,72.8880386352539
2021-10-04,401.9035339355469,402.55767822265625,368.447998046875,342.5933532714844,140.65098571777344,165.36000061035156,33.650001525878906,207.59649658203125,83.2969970703125,207.3682556152344,92.05052947998048,98.10691833496094,72.83698272705078
2021-10-05,406.08538818359375,406.7770385742188,372.0277099609375,347.218017578125,142.46481323242188,164.58999633789062,33.5,208.3128204345703,83.54951477050781,209.30419921875,92.91259002685548,97.87638854980467,72.6581802368164
2021-10-06,407.7731018066406,408.50775146484375,373.6820068359375,349.4428405761719,143.43475341796875,165.02999877929688,33.59000015258789,207.22889709472656,83.11929321289062,210.1739501953125,93.24988555908205,97.91905975341795,72.6922378540039
2021-10-07,411.298583984375,411.8945007324219,376.897216796875,352.64898681640625,144.69566345214844,164.16000366210938,33.400001525878906,210.42401123046875,84.37256622314453,212.1940460205078,94.15876007080078,97.64588165283205,72.48789978027344
2021-10-08,410.5484924316406,411.286376953125,376.1868591308594,350.8905639648437,143.98760986328125,164.22999572753906,33.41999816894531,208.8406219482422,83.74592590332031,211.72645568847656,93.90579223632812,97.43248748779295,72.30912780761719
2021-10-11,407.576171875,408.21771240234375,373.4484252929688,348.1993103027344,142.89157104492188,163.9199981689453,33.36000061035156,207.64358520507807,83.26893615722656,210.2019500732422,93.29673767089844,97.27880096435548,72.19845581054688
2021-10-12,406.572998046875,407.1886901855469,372.7007141113281,346.9848327636719,142.40660095214844,164.66000366210938,33.52000045776367,208.78407287597656,83.75529479980469,210.0523681640625,93.20304107666016,97.6373519897461,72.46234130859375
2021-10-13,408.0356140136719,408.6387939453125,373.8970031738281,349.7634582519531,143.50259399414062,167.58999633789062,34.11000061035156,209.7737274169922,84.13874816894531,211.00631713867188,93.64342498779295,97.85930633544922,72.6581802368164
2021-10-14,414.8991088867188,415.6366882324219,380.1778564453125,356.2049560546875,146.1602783203125,168.0,34.20000076293945,212.88397216796875,85.2891616821289,214.513427734375,95.21758270263672,98.0471649169922,72.7859115600586
2021-10-15,418.058837890625,418.8269348144531,383.1407165527344,358.4493103027344,147.10110473632812,165.3300018310547,33.65999984741211,212.21481323242188,85.064697265625,215.7852935791016,95.7516632080078,97.80811309814452,72.60710144042969
2021-10-18,419.2966003417969,420.0431823730469,384.3089599609375,362.05377197265625,148.56568908691406,164.9199981689453,33.56999969482422,212.0922698974609,85.07404327392578,216.5709381103516,96.12647247314452,97.73979949951172,72.56453704833984
2021-10-19,422.5313720703125,423.34564208984375,387.2998352050781,364.7936401367188,149.62294006347656,165.4499969482422,33.68000030517578,212.88397216796875,85.3639907836914,218.1514587402344,96.7729949951172,97.45807647705078,72.36019897460938
2021-10-20,424.19091796875,424.9735107421875,388.8046875,364.3175659179688,149.47744750976562,166.89999389648438,33.97999954223633,214.29771423339844,85.93451690673828,219.0024871826172,97.1759033203125,97.38978576660156,72.2750473022461
2021-10-21,425.2973327636719,426.0775146484375,389.7579956054688,366.5424499511719,150.4182891845703,166.75,33.95000076293945,214.84439086914065,86.14962005615234,219.60108947753903,97.47573852539062,97.18490600585938,72.1728515625
2021-10-22,424.856689453125,425.5628967285156,389.3654174804688,363.4625549316406,149.13796997070312,167.77000427246094,34.150001525878906,214.3354339599609,85.92515563964844,219.18017578125,97.27898406982422,97.37272644042967,72.32612609863281
2021-10-25,427.1351013183594,427.78955078125,391.3843078613281,367.1836853027344,150.68020629882812,168.92999267578125,34.38999938964844,216.37124633789065,86.77629089355469,220.5269317626953,97.82244873046876,97.46663665771484,72.36019897460938
2021-10-26,427.5195617675781,428.2759399414063,391.7580871582031,368.3398132324219,151.08755493164062,167.67999267578125,34.130001068115234,214.7407073974609,86.13092041015625,220.4427795410156,97.85053253173828,97.64588165283205,72.50495910644531
2021-10-27,425.6254577636719,426.367431640625,390.05706787109375,369.19476318359375,151.5143280029297,168.1199951171875,34.220001220703125,210.7915954589844,84.55963134765625,218.93707275390625,97.11968231201172,97.9703140258789,72.76883697509766
2021-10-28,429.7322998046875,430.4651184082031,393.8704833984375,373.2948303222656,153.1632537841797,168.0800018310547,34.220001220703125,214.9951629638672,86.1870346069336,221.27513122558597,98.225341796875,97.89346313476562,72.67526245117188
2021-10-29,430.6043090820313,431.2791748046875,394.5714721679688,375.1310119628906,153.97801208496094,166.64999389648438,33.93000030517578,214.9386444091797,86.22444915771484,221.5650177001953,98.3284149169922,97.86785125732422,72.6922378540039
2021-11-01,431.3450317382813,432.1678771972656,395.4032287597656,376.4135437011719,154.43385314941406,167.52000427246094,34.099998474121094,220.50889587402344,88.4223861694336,222.6686248779297,98.82501220703124,97.8080062866211,72.63594818115234
2021-11-02,433.0889587402344,433.8705749511719,396.9360656738281,377.9874267578125,155.08372497558594,167.16000366210938,34.029998779296875,220.9706573486328,88.60008239746094,223.36070251464844,99.11549377441406,98.00466918945312,72.77239990234375
2021-11-03,435.7330627441406,436.536865234375,399.3287963867188,382.0000305175781,156.77142333984375,165.77000427246094,33.75,224.91976928710935,90.20880126953124,224.9412384033203,99.87445068359376,97.8080062866211,72.64447021484375
2021-11-04,437.7864990234375,438.5390319824219,401.1981201171875,386.8967590332031,158.759765625,167.64999389648438,34.099998474121094,224.83497619628903,90.15267944335938,225.792236328125,100.2117691040039,98.13288879394533,72.9770736694336
2021-11-05,439.3055114746094,440.0826416015625,402.5627136230469,387.2659606933594,158.90530395507812,169.83999633789062,34.560001373291016,227.90753173828125,91.41531372070312,226.66204833984372,100.5865707397461,98.5176773071289,73.19876098632812
2021-11-08,439.6804809570313,440.54107666015625,403.04876708984375,386.7412109375,158.70159912109375,170.4499969482422,34.70000076293945,228.6143951416016,91.66785430908205,227.0361328125,100.80208587646484,98.338134765625,73.03672790527344
2021-11-09,438.2272644042969,439.0068359375,401.6373901367188,384.0792236328125,157.62493896484375,171.2899932861328,34.869998931884766,227.2854766845703,91.14408111572266,226.3814697265625,100.44602966308594,98.61174774169922,73.24140930175781
2021-11-10,434.7016906738281,435.5358581542969,398.4034729003906,378.4343566894531,155.3067626953125,173.14999389648438,35.2599983215332,223.70396423339844,89.70372772216797,224.1556396484375,99.50901794433594,97.94478607177734,72.74681091308594
2021-11-11,434.8423461914063,435.713623046875,398.5343322753906,379.483642578125,155.72386169433594,174.1199951171875,35.45000076293945,225.50411987304688,90.42391204833984,224.42681884765625,99.64958190917967,97.76525115966795,72.62743377685547
2021-11-12,438.1240539550781,438.9226684570313,401.4972229003906,383.4768371582031,157.35337829589844,174.4499969482422,35.5,225.73031616210935,90.54550170898438,226.09153747558597,100.3710479736328,97.74813842773438,72.63594818115234
2021-11-15,438.2740173339844,439.0348815917969,401.68408203125,383.3893127441406,157.3242950439453,174.17999267578125,35.45000076293945,224.83497619628903,90.14332580566406,226.09153747558597,100.31483459472656,97.38902282714844,72.3375244140625
2021-11-16,440.0086059570313,440.7843017578125,403.2169189453125,386.1194763183594,158.46881103515625,172.9199981689453,35.209999084472656,225.2496795654297,90.32103729248048,227.06414794921875,100.7927017211914,97.35480499267578,72.28633880615234
2021-11-17,438.9397583007813,439.7458190917969,402.2449035644531,386.3235168457031,158.5172882080078,174.5,35.529998779296875,222.29959106445312,89.17996215820312,226.12896728515625,100.3710479736328,97.585693359375,72.4398422241211
2021-11-18,440.4305725097656,441.1959533691406,403.6375122070313,390.3263244628906,160.14682006835938,173.94000244140625,35.40999984741211,221.35708618164065,88.78714752197266,226.48431396484372,100.54907989501952,97.67118072509766,72.52510070800781
2021-11-19,439.6430358886719,440.4755859375,402.8805236816406,392.502685546875,161.07791137695312,172.61000061035156,35.150001525878906,219.34014892578125,87.97344970703125,225.8390350341797,100.23050689697266,97.85929107666016,72.67860412597656
2021-11-22,438.4052734375,439.156494140625,401.8149108886719,387.9460754394531,159.2447509765625,168.74000549316406,34.34000015258789,218.4070587158203,87.56192779541016,224.75418090820312,99.7339096069336,97.38902282714844,72.32046508789062
2021-11-23,438.9866943359375,439.7644958496094,402.3384094238281,386.1777648925781,158.478515625,167.27999877929688,34.06999969482422,218.03005981445312,87.42162322998047,224.82899475097656,99.8276138305664,97.00425720214844,72.030517578125
2021-11-24,440.1587219238281,440.9059143066406,403.3291015625,387.4213562011719,158.97315979003906,167.1199951171875,34.029998779296875,218.2656707763672,87.57128143310547,225.5865173339844,100.05248260498048,97.22660064697266,72.20108032226562
2021-11-26,430.3416442871094,430.9328918457031,394.55279541015625,380.0763854980469,155.9663848876953,166.85000610351562,33.959999084472656,210.03762817382807,84.40064239501953,220.70465087890625,97.7943344116211,97.9191436767578,72.71272277832031
2021-11-29,435.6205749511719,436.4339599609375,399.3194274902344,388.3249816894531,159.32232666015625,166.6199951171875,33.939998626708984,209.90565490722656,84.19486999511719,222.7808532714844,98.89059448242188,97.97046661376952,72.70418548583984
2021-11-30,427.1444396972656,428.1356201171875,391.6740112304688,382.621826171875,157.0236053466797,165.5,33.68000030517578,205.62664794921875,82.64229583740234,218.3291473388672,96.91353607177734,98.13288879394533,72.84060668945312
2021-12-01,422.4000244140625,423.1398620605469,387.16900634765625,376.1123046875,154.43385314941406,166.16000366210938,33.84000015258789,200.9989471435547,80.66883087158203,215.2522735595703,95.50804901123048,98.1517562866211,72.8875961303711
2021-12-02,428.8696594238281,429.6606140136719,393.0760192871094,378.8230285644531,155.49110412597656,165.24000549316406,33.63999938964844,206.60687255859372,82.87611389160156,218.75,97.1103057861328,98.13463592529295,72.89612579345703
2021-12-03,425.1379699707031,425.80615234375,389.59912109375,372.23583984375,152.80435180664062,166.6300048828125,33.93000030517578,202.3656005859375,81.19258117675781,216.21554565429688,96.05149841308594,98.52848052978516,73.17796325683594
2021-12-06,430.1729736328125,430.9328918457031,394.2536315917969,375.2184753417969,153.98768615722656,166.22000122070312,33.83000183105469,206.4277801513672,82.7638931274414,218.99317932128903,97.22277069091795,98.18598175048828,72.9815444946289
2021-12-07,439.071044921875,439.8861389160156,402.3570556640625,386.5177917480469,158.70159912109375,166.80999755859375,33.959999084472656,211.2157745361328,84.67188262939453,223.6786346435547,99.29352569580078,98.0318832397461,72.81927490234375
2021-12-08,440.2336730957031,441.0462951660156,403.4880065917969,388.2472229003906,159.3611602783203,166.89999389648438,33.970001220703125,212.6578063964844,85.29851531982422,224.64193725585935,99.67768096923828,97.7750015258789,72.59718322753906
2021-12-09,437.2613525390625,438.0711975097656,400.74017333984375,382.5344848632813,157.09152221679688,165.8800048828125,33.7599983215332,207.841552734375,83.36245727539062,222.5003204345703,98.72195434570312,97.78353881835938,72.63131713867188
2021-12-10,441.3775634765625,442.2717590332031,404.5628356933594,386.6927490234375,158.73068237304688,166.5800018310547,33.90999984741211,207.26663208007807,83.10993957519531,224.01536560058597,99.40595245361328,97.80924987792967,72.65697479248047
2021-12-13,437.4677734375,438.3562622070313,400.9738159179688,381.1062622070313,156.42222595214844,167.0,34.0,204.23764038085935,81.96887969970703,221.9765472412109,98.48169708251952,98.1517562866211,72.90465545654297
2021-12-14,434.45794677734375,435.2591552734375,398.24462890625,377.1616821289063,154.87033081054688,165.44000244140625,33.70000076293945,202.47930908203125,81.22999572753906,220.3118438720703,97.85173034667967,97.96337890625,72.78508758544922
2021-12-15,441.2463073730469,442.1010437011719,404.4694213867188,385.760009765625,158.2165985107422,166.14999389648438,33.81999969482422,205.6935272216797,82.53004455566406,223.7067108154297,99.31851196289062,97.88629913330078,72.6911392211914
2021-12-16,437.3551635742188,438.0465393066406,400.81488037109375,375.8403015136719,154.3368377685547,168.16000366210938,34.220001220703125,201.53390502929688,80.86092376708984,221.2003173828125,98.18082427978516,98.0208969116211,72.78508758544922
2021-12-17,432.7004089355469,433.70123291015625,396.65576171875,373.9651794433594,153.4930419921875,167.8000030517578,34.15999984741211,203.38682556152344,81.69783782958984,220.19027709960935,97.56964111328124,98.14088439941406,72.91319274902344
2021-12-20,428.0994262695313,428.8302612304688,392.3656311035156,370.3375854492188,152.02603149414062,167.08999633789062,34.0099983215332,200.5318145751953,80.39076232910156,217.09469604492188,96.40374755859376,97.99517059326172,72.79364776611328
2021-12-21,435.7019653320313,436.4698791503906,399.3290100097656,378.6258850097656,155.3367156982422,167.02000427246094,34.0099983215332,206.2607421875,82.71343231201172,221.3499298095703,98.34064483642578,97.91803741455078,72.71674346923828
2021-12-22,440.0584716796875,440.87158203125,403.3627014160156,383.237060546875,157.23956298828125,168.58999633789062,34.33000183105469,208.2460479736328,83.55036163330078,223.53842163085935,99.27151489257812,98.00375366210938,72.79364776611328
2021-12-23,442.7965393066406,443.5745239257813,405.84869384765625,386.126220703125,158.49191284179688,168.97000122070312,34.40999984741211,209.9098663330078,84.18976593017578,225.0814666748047,99.92025756835938,97.88372802734376,72.68311309814453
2021-12-27,449.0630493164063,449.9283447265625,411.6365356445313,392.5079040527344,161.064697265625,169.3699951171875,34.47999954223633,211.8762359619141,84.96086120605469,228.0370635986328,101.18020629882812,97.93517303466795,72.71736907958984
2021-12-28,448.696044921875,449.5810852050781,411.3269958496094,390.6886596679688,160.37539672851562,168.63999938964844,34.34000015258789,210.58108520507807,84.49068450927734,227.5677947998047,100.99214935302734,97.89230346679688,72.70880889892578
2021-12-29,449.2700805664063,450.0503234863281,411.8241271972656,390.63031005859375,160.33657836914062,168.58999633789062,34.33000183105469,210.8079833984375,84.5377197265625,227.69921875,101.08618927001952,97.60090637207033,72.46890258789062
2021-12-30,448.028076171875,448.7833251953125,410.6609497070313,389.4629211425781,159.71522521972656,169.8000030517578,34.56999969482422,210.75125122070312,84.54712677001953,227.3331451416016,100.87933349609376,97.8152084350586,72.6316909790039
2021-12-31,446.8988952636719,447.6664123535156,409.5352478027344,387.0309753417969,158.783203125,170.9600067138672,34.810001373291016,210.2974853515625,84.45307159423828,226.6104431152344,100.5878677368164,97.78089904785156,72.61456298828125
2022-01-03,449.4864196777344,450.3412170410156,412.04925537109375,390.7567443847656,160.42391967773438,168.3300018310547,34.2599983215332,213.0106658935547,85.42162322998047,228.0464630126953,101.19901275634766,97.11234283447266,72.12616729736328
2022-01-04,449.33587646484375,450.1910095214844,411.8804626464844,385.6884460449219,158.3172149658203,169.57000732421875,34.52000045776367,212.68927001953125,85.32759857177734,227.6147308349609,101.0297622680664,97.10375213623048,72.11760711669922
2022-01-05,440.7077331542969,441.4158630371094,403.99114990234375,373.8397216796875,153.54055786132812,169.05999755859375,34.40999984741211,205.48558044433597,82.45013427734375,222.6777801513672,98.87659454345705,96.8037567138672,71.86914825439453
2022-01-06,440.2936706542969,441.0874633789063,403.4471130371094,373.5769653320313,153.3561553955078,166.99000549316406,34.0,206.6578063964844,82.8544692993164,222.6214904785156,98.87659454345705,96.70091247558594,71.79202270507812
2022-01-07,438.5529479980469,439.3229370117188,402.0494384765625,369.5301513671875,151.71539306640625,167.75,34.150001525878906,204.2659912109375,81.89531707763672,221.60784912109372,98.39706420898438,96.41802978515624,71.594970703125
2022-01-10,438.00726318359375,438.4970397949219,401.5240783691406,369.7733154296875,151.8610076904297,168.25999450683594,34.25,203.55697631835935,81.64143371582031,221.22300720214844,98.24662017822266,96.3323745727539,71.53500366210938
2022-01-11,441.9967041015625,442.8236999511719,405.0418701171875,375.3280334472656,153.98716735839844,170.2899932861328,34.68000030517578,205.72189331054688,82.47834777832031,223.4286651611328,99.24329376220705,96.5123519897461,71.68064880371094
2022-01-12,443.191650390625,443.9967956542969,406.2519836425781,376.8165283203125,154.71530151367188,170.74000549316406,34.75,204.19039916992188,81.89531707763672,223.7759246826172,99.35612487792967,96.5123519897461,71.6549301147461
2022-01-13,437.0851135253906,437.9057922363281,400.6517028808594,367.3899841308594,150.93869018554688,170.16000366210938,34.650001525878906,202.31851196289065,81.23706817626953,220.50027465820312,97.93635559082033,96.68378448486328,71.77489471435547
2022-01-14,437.2640075683594,438.0559692382813,400.7735900878906,369.6760559082031,151.72509765625,169.6699981689453,34.540000915527344,202.60220336914065,81.27468872070312,220.58477783203125,97.97395324707033,96.14378356933594,71.3807601928711
2022-01-18,429.5201721191406,430.3131408691406,393.7474365234375,360.4732971191406,148.17178344726562,169.38999938964844,34.5,196.4761505126953,78.7921371459961,216.2954559326172,96.06525421142578,95.56092071533205,70.93521881103516
2022-01-19,425.0601806640625,425.8645629882813,389.6105346679688,356.5140075683594,146.38540649414062,172.0800018310547,35.04999923706055,193.28082275390625,77.53207397460938,214.02410888671875,95.04976654052734,95.76666259765624,71.10658264160156
2022-01-20,420.3556213378906,421.1343688964844,385.3235168457031,351.8834228515625,144.47279357910156,171.64999389648438,34.959999084472656,189.7829742431641,76.13097381591797,211.5274658203125,93.95909881591795,95.81807708740234,71.1836929321289
2022-01-21,412.103759765625,412.93170166015625,377.7532958984375,342.1261901855469,140.42434692382812,171.08999633789062,34.84000015258789,186.22837829589844,74.7580337524414,207.34141540527344,92.0597915649414,96.19522094726562,71.4493179321289
2022-01-24,413.8538513183594,414.3769836425781,379.3292846679688,343.6923522949219,141.01658630371094,172.02999877929688,35.0099983215332,190.5203399658203,76.48827362060547,208.6742248535156,92.64273834228516,96.08377838134766,71.33789825439453
2022-01-25,408.8011169433594,409.6092834472656,374.7232971191406,335.72515869140625,137.68653869628906,172.5800018310547,35.130001068115234,187.9773101806641,75.45390319824219,205.75526428222656,91.36400604248048,95.98950958251952,71.2436752319336
2022-01-26,407.7754821777344,408.6613159179688,373.8789978027344,335.19989013671875,137.67681884765625,169.7899932861328,34.560001373291016,185.26409912109372,74.25025177001953,204.95741271972656,90.97850036621094,95.4495086669922,70.84954071044922
2022-01-27,405.761962890625,406.5309753417969,371.9841613769531,331.82427978515625,136.26910400390625,167.60000610351562,34.13999938964844,181.05718994140625,72.6046371459961,203.43695068359372,90.37671661376952,95.76666259765624,71.08088684082031
2022-01-28,415.8391723632813,416.4699096679688,381.1021423339844,342.23321533203125,140.463134765625,167.10000610351562,34.029998779296875,184.5834197998047,74.01516723632812,208.448974609375,92.58633422851562,95.83522033691406,71.16653442382812
2022-01-31,423.3289184570313,423.9968566894531,388.0721130371094,353.17724609375,144.95819091796875,168.08999633789062,34.220001220703125,190.2462310791016,76.19678497314453,212.8790283203125,94.62667083740234,95.82662963867188,71.1151351928711
2022-02-01,426.1892700195313,426.9250793457031,390.6048278808594,355.5801086425781,145.95822143554688,168.22999572753906,34.27000045776367,192.25038146972656,77.09954071044922,214.50277709960935,95.33186340332033,95.7931900024414,71.08683013916016
2022-02-02,430.3292846679688,431.0263977050781,394.3290100097656,358.4693908691406,147.1426544189453,168.83999633789062,34.380001068115234,190.34075927734372,76.27201080322266,215.9200592041016,95.89600372314452,95.89617156982422,71.1898193359375
2022-02-03,420.2144470214844,421.0217895507813,385.16412353515625,343.9356384277344,141.2398681640625,168.60000610351562,34.36000061035156,186.7388610839844,74.91790008544922,210.78602600097656,93.5735855102539,95.50990295410156,70.88944244384766
2022-02-04,422.1904602050781,423.1334228515625,386.9746398925781,348.2743225097656,142.86119079589844,168.86000061035156,34.38999938964844,187.54241943359372,75.20940399169922,212.1844940185547,94.22235870361328,94.90904235839844,70.45172119140625
2022-02-07,420.8354797363281,421.6317443847656,385.6988220214844,345.4726257324219,141.84176635742188,170.11000061035156,34.65999984741211,188.4688720703125,75.65137481689453,211.6495056152344,93.98731994628906,94.99486541748048,70.51185607910156
2022-02-08,424.2980346679688,424.9822998046875,388.8225708007813,349.3542175292969,143.43402099609375,170.6300048828125,34.72999954223633,191.68313598632807,76.85503387451172,213.59239196777344,94.86173248291016,94.70304107666016,70.28008270263672
2022-02-09,430.5081176757813,431.251708984375,394.5260620117188,356.7572021484375,146.40478515625,171.2100067138672,34.869998931884766,195.3228454589844,78.33137512207031,217.06509399414065,96.33792114257812,94.76313018798828,70.33159637451172
2022-02-10,422.7737426757813,423.6308898925781,387.59368896484375,348.6828918457031,143.2204132080078,170.55999755859375,34.72999954223633,192.3260040283203,77.19355773925781,213.38589477539065,94.73950958251952,93.88760375976562,69.68790435791016
2022-02-11,414.4372863769531,415.1559448242188,379.864013671875,337.62213134765625,138.64772033691406,173.80999755859375,35.40999984741211,190.37857055664065,76.31903076171875,209.2467498779297,92.9060287475586,94.50563049316406,70.14280700683594
2022-02-14,413.0822448730469,413.8045349121094,378.6257934570313,338.0403747558594,138.8224334716797,174.74000549316406,35.58000183105469,189.71676635742188,76.1121597290039,208.4770965576172,92.58633422851562,93.95626068115234,69.74797821044922
2022-02-15,419.7439575195313,420.4586486816406,384.704345703125,346.44537353515625,142.171875,173.0800018310547,35.22999954223633,194.8028717041016,78.13390350341797,212.1844940185547,94.24117279052734,93.80176544189452,69.60212707519531
2022-02-16,420.2144470214844,420.9372863769531,385.16412353515625,346.35791015625,142.171875,174.86000061035156,35.61000061035156,195.2093811035156,78.26557159423828,212.38156127929688,94.2975845336914,93.91338348388672,69.69649505615234
2022-02-17,411.238037109375,412.1057739257813,376.9747009277344,336.0559387207031,137.96804809570312,177.25,36.09999847412109,190.20835876464844,76.32843780517578,207.55731201171875,92.18202209472656,94.11077117919922,69.85095977783203
2022-02-18,408.57525634765625,409.2620849609375,374.5638122558594,332.2231140136719,136.4147186279297,177.1199951171875,36.060001373291016,188.5729217529297,75.64198303222656,205.89599609375,91.46743774414062,94.30817413330078,69.97113800048828
2022-02-22,404.1906433105469,404.8228149414063,370.4644775390625,328.8863525390625,135.0458221435547,177.49000549316406,36.150001525878906,185.9164123535156,74.57937622070312,203.5308074951172,90.45198059082033,94.2052001953125,69.92821502685547
2022-02-23,397.0208435058594,397.446044921875,363.7947387695313,320.4618835449219,131.52163696289062,178.2899932861328,36.310001373291016,182.43739318847656,73.15943908691406,199.785888671875,88.75010681152344,93.78459930419922,69.57634735107422
2022-02-24,402.9955749511719,403.6966247558594,369.3857116699219,331.2308349609375,135.89047241210938,177.13999938964844,36.08000183105469,187.22100830078125,75.13419342041016,203.2867584228516,90.3391571044922,93.95626068115234,69.7308349609375
2022-02-25,411.8873291015625,412.5843811035156,377.4530334472656,336.3671875,138.0943145751953,176.5500030517578,35.959999084472656,191.43736267089844,76.77978515625,207.81069946289065,92.34186553955078,94.05071258544922,69.79090881347656
2022-02-28,410.8334655761719,411.74908447265625,376.5056762695313,337.369140625,138.62823486328125,178.3800048828125,36.310001373291016,192.2125701904297,77.014892578125,207.58547973632807,92.2196273803711,94.72879791259766,70.30585479736328
2022-03-01,404.5763854980469,405.36724853515625,370.8583984375,332.2035827636719,136.3273162841797,181.6199951171875,36.9900016784668,188.5917816162109,75.65137481689453,204.34738159179688,90.77165222167967,95.26262664794922,70.67459869384766
2022-03-02,412.0191040039063,412.7628173828125,377.66888427734375,337.7777709960937,138.67681884765625,179.72999572753906,36.61000061035156,193.08233642578125,77.4944839477539,208.22369384765625,92.44530487060548,94.11930847167967,69.8064193725586
2022-03-03,409.9679260253906,410.7824401855469,375.7739562988281,332.9526672363281,136.71568298339844,180.8000030517578,36.81999969482422,190.7945251464844,76.54471588134766,206.63751220703125,91.74951171875,94.43739318847656,70.11587524414062
2022-03-04,406.6370239257813,407.2723388671875,372.7345581054688,328.1274719238281,134.7351531982422,183.67999267578125,37.400001525878906,187.80714416503903,75.33167266845703,204.57261657714844,90.83745574951172,94.81563568115234,70.36518096923828
2022-03-07,394.6496887207031,395.3062133789063,361.7309875488281,316.0258178710937,129.75462341308594,186.41000366210935,37.95000076293945,183.1370086669922,73.46036529541016,198.26536560058597,88.10133361816406,94.26544952392578,70.02130889892578
2022-03-08,391.6575317382813,392.3592224121094,359.0011901855469,314.55694580078125,129.16244506835938,191.50999450683597,38.97999954223633,184.14854431152344,73.88350677490234,197.14845275878903,87.6124267578125,93.9302215576172,69.69469451904297
2022-03-09,402.1582946777344,402.9176330566406,368.5695190429688,325.8803100585937,133.69635009765625,185.82000732421875,37.84000015258789,189.3386383056641,75.9334945678711,202.62034606933597,90.01004791259766,93.73251342773438,69.50557708740234
2022-03-10,400.34228515625,401.0687561035156,366.9278869628906,322.261474609375,132.3079833984375,186.3999938964844,37.970001220703125,188.99827575683597,75.77365112304688,201.7099609375,89.62454223632812,93.20811462402344,69.13594818115234
2022-03-11,395.2518310546875,396.06640625,362.2469482421875,315.57830810546875,129.5896453857422,185.08999633789065,37.68000030517578,185.9825897216797,74.57937622070312,198.9693145751953,88.37401580810547,93.19097137451172,69.08438873291016
2022-03-14,392.3632507324219,393.0725402832031,359.6015014648437,309.51776123046875,127.1042022705078,182.3000030517578,37.11000061035156,182.1822204589844,73.15943908691406,197.00765991210935,87.52777862548828,92.28834533691406,68.44828796386719
2022-03-15,400.9914855957031,401.7257385253906,367.49072265625,319.226318359375,131.08470153808594,178.88999938964844,36.45000076293945,185.08450317382807,74.21263122558594,201.1186370849609,89.34246063232422,92.4946517944336,68.56004333496094
2022-03-16,409.8831481933594,410.6229248046875,375.7083129882813,331.0653991699219,135.84194946289062,180.00999450683594,36.650001525878906,190.90794372558597,76.57292938232422,206.14944458007807,91.58967590332033,92.5634536743164,68.66317749023438
2022-03-17,415.0112609863281,415.728515625,380.3048706054688,335.0733337402344,137.521484375,180.88999938964844,36.84999847412109,193.90480041503903,77.81420135498047,208.9088592529297,92.79319763183594,92.7181625366211,68.72335052490234
2022-03-18,419.55670166015625,420.1770935058594,384.5074157714844,341.93170166015625,140.36607360839844,179.3000030517578,36.5,195.94677734375,78.53825378417969,211.34915161132807,93.94969940185548,92.92448425292967,68.92107391357422
2022-03-21,419.43408203125,420.0926208496094,384.5262145996094,340.98101806640625,140.01998901367188,180.6699981689453,36.77999877929688,194.21673583984372,77.88941955566406,211.15206909179688,93.76165008544922,92.0132827758789,68.21623229980469
2022-03-22,424.3420104980469,425.2169189453125,388.9914245605469,347.6820983886719,142.73233032226562,179.36000061035156,36.540000915527344,196.16421508789065,78.65111541748047,213.74249267578125,94.91813659667967,91.76397705078124,68.04429626464844
2022-03-23,418.877197265625,419.88616943359375,383.9821472167969,342.6855163574219,140.70054626464844,181.80999755859372,36.9900016784668,192.7608642578125,77.26878356933594,210.83140563964844,93.64881134033205,92.14220428466795,68.35375213623047
2022-03-24,425.19146728515625,425.9606323242188,389.689697265625,350.3022766113281,143.76278686523438,183.1300048828125,37.290000915527344,194.97740173339844,78.23124694824219,213.8347930908203,95.01192474365234,91.9358901977539,68.26778411865234
2022-03-25,427.2678833007813,428.107666015625,391.6663513183594,350.0101013183594,143.7045135498047,182.3800048828125,37.15999984741211,195.24261474609372,78.35367584228516,214.74807739257807,95.40812683105467,91.20521545410156,67.66609191894531
2022-03-28,430.3070983886719,431.11138916015625,394.3676452636719,355.42559814453125,145.8529510498047,179.05999755859375,36.47999954223633,195.30892944335935,78.34427642822266,216.14146423339844,96.0118408203125,91.42871856689452,67.86377716064453
2022-03-29,435.6303405761719,436.6106262207031,399.356201171875,361.5423889160156,148.41944885253906,179.13999938964844,36.5,200.53761291503903,80.45376586914062,219.41790771484372,97.45513916015624,91.85853576660156,68.16463470458984
2022-03-30,432.9403991699219,433.898681640625,396.8713684082031,357.5489196777344,146.84457397460938,180.5800018310547,36.7599983215332,196.51190185546875,78.90929412841797,217.63848876953125,96.66275024414062,92.10785675048828,68.31934356689453
