Date,AGG,BND,GLD,IAU,ITOT,IVV,IWM,QQQ,QQQM,SPY,VOO,VTI,VTWO
2021-08-27,98.81651306152344,73.39351654052734,170.19000244140625,34.619998931884766,96.40624237060547,421.4425048828125,212.74838256835938,364.9428405761719,149.72293090820312,420.8175354003906,385.54937744140625,216.9708709716797,85.27483367919922
2021-08-30,98.92713928222656,73.47830963134766,169.35000610351562,34.459999084472656,96.73302459716797,423.3158874511719,211.87451171875,369.0383605957031,151.41847229003906,422.6679992675781,387.3194274902344,217.79132080078125,84.90162658691406
2021-08-31,98.78246307373047,73.38500213623047,169.69000244140625,34.529998779296875,96.54627227783203,422.8591003417969,212.28797912597656,368.73736572265625,151.27316284179688,422.0418395996094,386.6580505371094,217.3811492919922,85.08819580078125
2021-09-01,98.81396484375,73.39775085449219,169.6999969482422,34.54999923706055,96.72367095947266,423.0455322265625,213.7162628173828,369.34881591796875,151.54441833496094,422.2661437988281,387.0679016113281,217.76336669921875,85.66667938232422
2021-09-02,98.91629791259766,73.49976348876953,169.25,34.45000076293945,97.05977630615234,424.31304931640625,215.200927734375,369.1741638183594,151.48629760742188,423.5653381347656,388.22308349609375,218.4998779296875,86.31043243408203
2021-09-03,98.74578857421875,73.34672546386719,171.05999755859375,34.81999969482422,97.00376892089844,424.1267395019531,214.2048797607422,370.3096618652344,151.9416961669922,423.46246337890625,388.073974609375,218.42527770996094,85.89057922363281
2021-09-07,98.48155975341797,73.13418579101562,167.7100067138672,34.130001068115234,96.54627227783203,422.756591796875,212.72962951660156,370.83367919921875,152.15484619140625,421.9483642578125,386.639404296875,217.4836883544922,85.28414916992188
2021-09-08,98.6435317993164,73.25322723388672,167.2899932861328,34.040000915527344,96.34088134765625,422.1974182128906,210.40863037109375,369.5428771972656,151.6413116455078,421.43426513671875,386.2667541503906,216.9708709716797,84.30450439453125
2021-09-09,98.95890808105469,73.51676177978516,168.02999877929688,34.18000030517578,95.99545288085938,420.3148193359375,210.30528259277344,368.2716064453125,151.1084747314453,419.6304626464844,384.5339660644531,216.2157745361328,84.35116577148438
2021-09-10,98.76284790039062,73.33821868896484,167.17999267578125,34.040000915527344,95.22986602783203,417.1086730957031,208.24740600585938,365.47650146484375,149.9844970703125,416.3219909667969,381.5621337890625,214.50033569335938,83.52078247070312
2021-09-13,98.89070129394531,73.44876861572266,167.74000549316406,34.13999938964844,95.44459533691406,418.0779113769531,209.431396484375,365.2242126464844,149.86825561523438,417.3873596191406,382.4565734863281,214.98513793945312,83.9406509399414
2021-09-14,99.11231231689453,73.62728118896484,168.82000732421875,34.369998931884766,94.80973815917969,415.8504638671875,206.76278686523438,364.1858825683594,149.4419403076172,415.13494873046875,380.4722595214844,213.68927001953125,82.89572143554688
2021-09-15,99.01856231689453,73.55928039550781,167.8300018310547,34.15999984741211,95.68732452392578,419.3081970214844,208.63270568847656,366.8934631347656,150.527099609375,418.6023864746094,383.6490173339844,215.45130920410156,83.71673583984375
2021-09-16,98.84808349609375,73.42324829101562,164.02999877929688,33.38999938964844,95.57530975341797,418.52532958984375,208.7830352783203,367.14581298828125,150.63368225097656,417.9388732910156,382.987548828125,215.2555389404297,83.69807434082031
2021-09-17,98.76284790039062,73.32972717285156,163.77000427246094,33.34000015258789,94.82841491699219,414.48974609375,209.0555419921875,362.7980041503906,148.88966369628906,413.86767578125,379.233154296875,213.5307159423828,83.72607421875
2021-09-20,98.95039367675781,73.53377532958984,164.94000244140625,33.58000183105469,93.16656494140625,407.499755859375,204.0847625732422,355.3014221191406,145.87893676757812,406.9667663574219,373.0381164550781,209.82962036132812,81.8414535522461
2021-09-21,98.99298095703125,73.51676177978516,166.0399932861328,33.790000915527344,93.14787292480469,407.2667236328125,204.39483642578125,355.7385559082031,145.92752075195312,406.582275390625,372.6748352050781,209.8109588623047,81.94407653808594
2021-09-22,99.027099609375,73.5932846069336,165.4199981689453,33.650001525878906,94.0908432006836,411.28369140625,207.57086181640625,359.06134033203125,147.3047637939453,410.5484924316406,376.2706604003906,211.92724609375,83.24092102050781
2021-09-23,98.54125213623047,73.20220947265625,163.50999450683594,33.27000045776367,95.25788879394531,416.2140197753906,211.24493408203125,362.37445068359375,148.643310546875,415.5366516113281,380.8169250488281,214.5096435546875,84.70568084716797
2021-09-24,98.37077331542969,73.04918670654297,163.3000030517578,33.25,95.2831802368164,417.0119323730469,210.22610473632812,362.7144775390625,148.82757568359375,416.22113037109375,381.450439453125,214.76596069335938,84.31385040283203
2021-09-27,98.23439025878906,72.96419525146484,163.63999938964844,33.31999969482422,95.12388610839844,415.7022705078125,213.4211883544922,359.8192138671875,147.64425659179688,415.0303649902344,380.3697509765625,214.29833984375,85.58270263671875
2021-09-28,97.82524871826172,72.649658203125,162.0500030517578,32.97999954223633,93.09996032714844,407.4038391113281,208.56729125976562,349.63720703125,143.5996551513672,406.666748046875,372.7679748535156,209.80921936035156,83.63277435302734
2021-09-29,97.89344787597656,72.65812683105469,161.32000732421875,32.849998474121094,93.21241760253906,408.10546875,208.12432861328125,349.0640563964844,143.23104858398438,407.3511657714844,373.35491943359375,209.94947814941406,83.4372787475586
2021-09-30,97.87638854980469,72.6411361694336,164.22000122070312,33.40999984741211,92.18170166015625,403.0535583496094,206.17332458496094,347.78155517578125,142.68788146972656,402.3724365234375,368.62554931640625,207.67689514160156,82.68903350830078
2021-10-01,98.17520141601562,72.8880386352539,164.58999633789062,33.4900016784668,93.36233520507812,407.8529052734375,209.50035095214844,349.93841552734375,143.58023071289062,407.15423583984375,373.0370788574219,210.53871154785156,84.05457305908203
2021-10-04,98.10691833496094,72.83698272705078,165.36000061035156,33.650001525878906,92.05052947998047,402.55767822265625,207.59649658203125,342.5933532714844,140.65098571777344,401.9035339355469,368.447998046875,207.36825561523438,83.2969970703125
2021-10-05,97.87638854980469,72.6581802368164,164.58999633789062,33.5,92.91259002685547,406.77703857421875,208.3128204345703,347.218017578125,142.46481323242188,406.08538818359375,372.0277099609375,209.30419921875,83.54951477050781
2021-10-06,97.91905975341797,72.6922378540039,165.02999877929688,33.59000015258789,93.24988555908203,408.50775146484375,207.22889709472656,349.4428405761719,143.43475341796875,407.7731018066406,373.6820068359375,210.1739501953125,83.11929321289062
2021-10-07,97.64588165283203,72.48789978027344,164.16000366210938,33.400001525878906,94.15876007080078,411.8945007324219,210.42401123046875,352.64898681640625,144.69566345214844,411.298583984375,376.897216796875,212.1940460205078,84.37256622314453
2021-10-08,97.43248748779297,72.30912780761719,164.22999572753906,33.41999816894531,93.90579223632812,411.286376953125,208.8406219482422,350.89056396484375,143.98760986328125,410.5484924316406,376.1868591308594,211.72645568847656,83.74592590332031
2021-10-11,97.27880096435547,72.19845581054688,163.9199981689453,33.36000061035156,93.29673767089844,408.21771240234375,207.64358520507812,348.1993103027344,142.89157104492188,407.576171875,373.44842529296875,210.2019500732422,83.26893615722656
2021-10-12,97.6373519897461,72.46234130859375,164.66000366210938,33.52000045776367,93.20304107666016,407.1886901855469,208.78407287597656,346.9848327636719,142.40660095214844,406.572998046875,372.7007141113281,210.0523681640625,83.75529479980469
2021-10-13,97.85930633544922,72.6581802368164,167.58999633789062,34.11000061035156,93.64342498779297,408.6387939453125,209.7737274169922,349.7634582519531,143.50259399414062,408.0356140136719,373.8970031738281,211.00631713867188,84.13874816894531
2021-10-14,98.04716491699219,72.7859115600586,168.0,34.20000076293945,95.21758270263672,415.6366882324219,212.88397216796875,356.2049560546875,146.1602783203125,414.89910888671875,380.1778564453125,214.513427734375,85.2891616821289
2021-10-15,97.80811309814453,72.60710144042969,165.3300018310547,33.65999984741211,95.75166320800781,418.8269348144531,212.21481323242188,358.4493103027344,147.10110473632812,418.058837890625,383.1407165527344,215.78529357910156,85.064697265625
2021-10-18,97.73979949951172,72.56453704833984,164.9199981689453,33.56999969482422,96.12647247314453,420.0431823730469,212.09226989746094,362.05377197265625,148.56568908691406,419.2966003417969,384.3089599609375,216.57093811035156,85.07404327392578
2021-10-19,97.45807647705078,72.36019897460938,165.4499969482422,33.68000030517578,96.77299499511719,423.34564208984375,212.88397216796875,364.79364013671875,149.62294006347656,422.5313720703125,387.2998352050781,218.15145874023438,85.3639907836914
2021-10-20,97.38978576660156,72.2750473022461,166.89999389648438,33.97999954223633,97.1759033203125,424.9735107421875,214.29771423339844,364.31756591796875,149.47744750976562,424.19091796875,388.8046875,219.0024871826172,85.93451690673828
2021-10-21,97.18490600585938,72.1728515625,166.75,33.95000076293945,97.47573852539062,426.0775146484375,214.84439086914062,366.5424499511719,150.4182891845703,425.2973327636719,389.75799560546875,219.60108947753906,86.14962005615234
2021-10-22,97.37272644042969,72.32612609863281,167.77000427246094,34.150001525878906,97.27898406982422,425.5628967285156,214.33543395996094,363.4625549316406,149.13796997070312,424.856689453125,389.36541748046875,219.18017578125,85.92515563964844
2021-10-25,97.46663665771484,72.36019897460938,168.92999267578125,34.38999938964844,97.82244873046875,427.78955078125,216.37124633789062,367.1836853027344,150.68020629882812,427.1351013183594,391.3843078613281,220.5269317626953,86.77629089355469
2021-10-26,97.64588165283203,72.50495910644531,167.67999267578125,34.130001068115234,97.85053253173828,428.27593994140625,214.74070739746094,368.3398132324219,151.08755493164062,427.5195617675781,391.7580871582031,220.44277954101562,86.13092041015625
2021-10-27,97.9703140258789,72.76883697509766,168.1199951171875,34.220001220703125,97.11968231201172,426.367431640625,210.79159545898438,369.19476318359375,151.5143280029297,425.6254577636719,390.05706787109375,218.93707275390625,84.55963134765625
2021-10-28,97.89346313476562,72.67526245117188,168.0800018310547,34.220001220703125,98.225341796875,430.4651184082031,214.9951629638672,373.2948303222656,153.1632537841797,429.7322998046875,393.8704833984375,221.27513122558594,86.1870346069336
2021-10-29,97.86785125732422,72.6922378540039,166.64999389648438,33.93000030517578,98.32841491699219,431.2791748046875,214.9386444091797,375.1310119628906,153.97801208496094,430.60430908203125,394.57147216796875,221.5650177001953,86.22444915771484
2021-11-01,97.8080062866211,72.63594818115234,167.52000427246094,34.099998474121094,98.82501220703125,432.1678771972656,220.50889587402344,376.4135437011719,154.43385314941406,431.34503173828125,395.4032287597656,222.6686248779297,88.4223861694336
2021-11-02,98.00466918945312,72.77239990234375,167.16000366210938,34.029998779296875,99.11549377441406,433.8705749511719,220.9706573486328,377.9874267578125,155.08372497558594,433.0889587402344,396.9360656738281,223.36070251464844,88.60008239746094
2021-11-03,97.8080062866211,72.64447021484375,165.77000427246094,33.75,99.87445068359375,436.536865234375,224.91976928710938,382.0000305175781,156.77142333984375,435.7330627441406,399.32879638671875,224.9412384033203,90.20880126953125
2021-11-04,98.13288879394531,72.9770736694336,167.64999389648438,34.099998474121094,100.2117691040039,438.5390319824219,224.83497619628906,386.8967590332031,158.759765625,437.7864990234375,401.1981201171875,225.792236328125,90.15267944335938
2021-11-05,98.5176773071289,73.19876098632812,169.83999633789062,34.560001373291016,100.5865707397461,440.0826416015625,227.90753173828125,387.2659606933594,158.90530395507812,439.3055114746094,402.5627136230469,226.66204833984375,91.41531372070312
2021-11-08,98.338134765625,73.03672790527344,170.4499969482422,34.70000076293945,100.80208587646484,440.54107666015625,228.61439514160156,386.7412109375,158.70159912109375,439.68048095703125,403.04876708984375,227.0361328125,91.66785430908203
2021-11-09,98.61174774169922,73.24140930175781,171.2899932861328,34.869998931884766,100.44602966308594,439.0068359375,227.2854766845703,384.0792236328125,157.62493896484375,438.2272644042969,401.63739013671875,226.3814697265625,91.14408111572266
2021-11-10,97.94478607177734,72.74681091308594,173.14999389648438,35.2599983215332,99.50901794433594,435.5358581542969,223.70396423339844,378.4343566894531,155.3067626953125,434.7016906738281,398.4034729003906,224.1556396484375,89.70372772216797
2021-11-11,97.76525115966797,72.62743377685547,174.1199951171875,35.45000076293945,99.64958190917969,435.713623046875,225.50411987304688,379.483642578125,155.72386169433594,434.84234619140625,398.5343322753906,224.42681884765625,90.42391204833984
2021-11-12,97.74813842773438,72.63594818115234,174.4499969482422,35.5,100.37104797363281,438.92266845703125,225.73031616210938,383.4768371582031,157.35337829589844,438.1240539550781,401.4972229003906,226.09153747558594,90.54550170898438
2021-11-15,97.38902282714844,72.3375244140625,174.17999267578125,35.45000076293945,100.31483459472656,439.0348815917969,224.83497619628906,383.3893127441406,157.3242950439453,438.2740173339844,401.68408203125,226.09153747558594,90.14332580566406
2021-11-16,97.35480499267578,72.28633880615234,172.9199981689453,35.209999084472656,100.7927017211914,440.7843017578125,225.2496795654297,386.1194763183594,158.46881103515625,440.00860595703125,403.2169189453125,227.06414794921875,90.32103729248047
2021-11-17,97.585693359375,72.4398422241211,174.5,35.529998779296875,100.37104797363281,439.7458190917969,222.29959106445312,386.3235168457031,158.5172882080078,438.93975830078125,402.2449035644531,226.12896728515625,89.17996215820312
2021-11-18,97.67118072509766,72.52510070800781,173.94000244140625,35.40999984741211,100.54907989501953,441.1959533691406,221.35708618164062,390.3263244628906,160.14682006835938,440.4305725097656,403.63751220703125,226.48431396484375,88.78714752197266
2021-11-19,97.85929107666016,72.67860412597656,172.61000061035156,35.150001525878906,100.23050689697266,440.4755859375,219.34014892578125,392.502685546875,161.07791137695312,439.6430358886719,402.8805236816406,225.8390350341797,87.97344970703125
2021-11-22,97.38902282714844,72.32046508789062,168.74000549316406,34.34000015258789,99.7339096069336,439.156494140625,218.4070587158203,387.9460754394531,159.2447509765625,438.4052734375,401.8149108886719,224.75418090820312,87.56192779541016
2021-11-23,97.00425720214844,72.030517578125,167.27999877929688,34.06999969482422,99.8276138305664,439.7644958496094,218.03005981445312,386.1777648925781,158.478515625,438.9866943359375,402.3384094238281,224.82899475097656,87.42162322998047
2021-11-24,97.22660064697266,72.20108032226562,167.1199951171875,34.029998779296875,100.05248260498047,440.9059143066406,218.2656707763672,387.4213562011719,158.97315979003906,440.1587219238281,403.3291015625,225.58651733398438,87.57128143310547
2021-11-26,97.91914367675781,72.71272277832031,166.85000610351562,33.959999084472656,97.7943344116211,430.9328918457031,210.03762817382812,380.0763854980469,155.9663848876953,430.3416442871094,394.55279541015625,220.70465087890625,84.40064239501953
2021-11-29,97.97046661376953,72.70418548583984,166.6199951171875,33.939998626708984,98.89059448242188,436.4339599609375,209.90565490722656,388.3249816894531,159.32232666015625,435.6205749511719,399.3194274902344,222.78085327148438,84.19486999511719
2021-11-30,98.13288879394531,72.84060668945312,165.5,33.68000030517578,96.91353607177734,428.1356201171875,205.62664794921875,382.621826171875,157.0236053466797,427.1444396972656,391.67401123046875,218.3291473388672,82.64229583740234
2021-12-01,98.1517562866211,72.8875961303711,166.16000366210938,33.84000015258789,95.50804901123047,423.1398620605469,200.9989471435547,376.1123046875,154.43385314941406,422.4000244140625,387.16900634765625,215.2522735595703,80.66883087158203
2021-12-02,98.13463592529297,72.89612579345703,165.24000549316406,33.63999938964844,97.11030578613281,429.6606140136719,206.60687255859375,378.8230285644531,155.49110412597656,428.8696594238281,393.0760192871094,218.75,82.87611389160156
2021-12-03,98.52848052978516,73.17796325683594,166.6300048828125,33.93000030517578,96.05149841308594,425.80615234375,202.3656005859375,372.23583984375,152.80435180664062,425.1379699707031,389.59912109375,216.21554565429688,81.19258117675781
2021-12-06,98.18598175048828,72.9815444946289,166.22000122070312,33.83000183105469,97.22277069091797,430.9328918457031,206.4277801513672,375.2184753417969,153.98768615722656,430.1729736328125,394.2536315917969,218.99317932128906,82.7638931274414
2021-12-07,98.0318832397461,72.81927490234375,166.80999755859375,33.959999084472656,99.29352569580078,439.8861389160156,211.2157745361328,386.5177917480469,158.70159912109375,439.071044921875,402.3570556640625,223.6786346435547,84.67188262939453
2021-12-08,97.7750015258789,72.59718322753906,166.89999389648438,33.970001220703125,99.67768096923828,441.0462951660156,212.65780639648438,388.2472229003906,159.3611602783203,440.2336730957031,403.4880065917969,224.64193725585938,85.29851531982422
2021-12-09,97.78353881835938,72.63131713867188,165.8800048828125,33.7599983215332,98.72195434570312,438.0711975097656,207.841552734375,382.53448486328125,157.09152221679688,437.2613525390625,400.74017333984375,222.5003204345703,83.36245727539062
2021-12-10,97.80924987792969,72.65697479248047,166.5800018310547,33.90999984741211,99.40595245361328,442.2717590332031,207.26663208007812,386.6927490234375,158.73068237304688,441.3775634765625,404.5628356933594,224.01536560058594,83.10993957519531
2021-12-13,98.1517562866211,72.90465545654297,167.0,34.0,98.48169708251953,438.35626220703125,204.23764038085938,381.10626220703125,156.42222595214844,437.4677734375,400.97381591796875,221.97654724121094,81.96887969970703
2021-12-14,97.96337890625,72.78508758544922,165.44000244140625,33.70000076293945,97.85173034667969,435.2591552734375,202.47930908203125,377.16168212890625,154.87033081054688,434.45794677734375,398.24462890625,220.3118438720703,81.22999572753906
2021-12-15,97.88629913330078,72.6911392211914,166.14999389648438,33.81999969482422,99.31851196289062,442.1010437011719,205.6935272216797,385.760009765625,158.2165985107422,441.2463073730469,404.46942138671875,223.7067108154297,82.53004455566406
2021-12-16,98.0208969116211,72.78508758544922,168.16000366210938,34.220001220703125,98.18082427978516,438.0465393066406,201.53390502929688,375.8403015136719,154.3368377685547,437.35516357421875,400.81488037109375,221.2003173828125,80.86092376708984
2021-12-17,98.14088439941406,72.91319274902344,167.8000030517578,34.15999984741211,97.56964111328125,433.70123291015625,203.38682556152344,373.9651794433594,153.4930419921875,432.7004089355469,396.65576171875,220.19027709960938,81.69783782958984
2021-12-20,97.99517059326172,72.79364776611328,167.08999633789062,34.0099983215332,96.40374755859375,428.83026123046875,200.5318145751953,370.33758544921875,152.02603149414062,428.09942626953125,392.3656311035156,217.09469604492188,80.39076232910156
2021-12-21,97.91803741455078,72.71674346923828,167.02000427246094,34.0099983215332,98.34064483642578,436.4698791503906,206.2607421875,378.6258850097656,155.3367156982422,435.70196533203125,399.3290100097656,221.3499298095703,82.71343231201172
2021-12-22,98.00375366210938,72.79364776611328,168.58999633789062,34.33000183105469,99.27151489257812,440.87158203125,208.2460479736328,383.237060546875,157.23956298828125,440.0584716796875,403.3627014160156,223.53842163085938,83.55036163330078
2021-12-23,97.88372802734375,72.68311309814453,168.97000122070312,34.40999984741211,99.92025756835938,443.57452392578125,209.9098663330078,386.126220703125,158.49191284179688,442.7965393066406,405.84869384765625,225.0814666748047,84.18976593017578
2021-12-27,97.93517303466797,72.71736907958984,169.3699951171875,34.47999954223633,101.18020629882812,449.9283447265625,211.87623596191406,392.5079040527344,161.064697265625,449.06304931640625,411.63653564453125,228.0370635986328,84.96086120605469
2021-12-28,97.89230346679688,72.70880889892578,168.63999938964844,34.34000015258789,100.99214935302734,449.5810852050781,210.58108520507812,390.68865966796875,160.37539672851562,448.696044921875,411.3269958496094,227.5677947998047,84.49068450927734
2021-12-29,97.60090637207031,72.46890258789062,168.58999633789062,34.33000183105469,101.08618927001953,450.0503234863281,210.8079833984375,390.63031005859375,160.33657836914062,449.27008056640625,411.8241271972656,227.69921875,84.5377197265625
2021-12-30,97.8152084350586,72.6316909790039,169.8000030517578,34.56999969482422,100.87933349609375,448.7833251953125,210.75125122070312,389.4629211425781,159.71522521972656,448.028076171875,410.66094970703125,227.33314514160156,84.54712677001953
2021-12-31,97.78089904785156,72.61456298828125,170.9600067138672,34.810001373291016,100.5878677368164,447.6664123535156,210.2974853515625,387.0309753417969,158.783203125,446.8988952636719,409.5352478027344,226.61044311523438,84.45307159423828
2022-01-03,97.11234283447266,72.12616729736328,168.3300018310547,34.2599983215332,101.19901275634766,450.3412170410156,213.0106658935547,390.7567443847656,160.42391967773438,449.4864196777344,412.04925537109375,228.0464630126953,85.42162322998047
2022-01-04,97.10375213623047,72.11760711669922,169.57000732421875,34.52000045776367,101.0297622680664,450.1910095214844,212.68927001953125,385.6884460449219,158.3172149658203,449.33587646484375,411.8804626464844,227.61473083496094,85.32759857177734
2022-01-05,96.80375671386719,71.86914825439453,169.05999755859375,34.40999984741211,98.87659454345703,441.4158630371094,205.48558044433594,373.8397216796875,153.54055786132812,440.7077331542969,403.99114990234375,222.6777801513672,82.45013427734375
2022-01-06,96.70091247558594,71.79202270507812,166.99000549316406,34.0,98.87659454345703,441.08746337890625,206.65780639648438,373.57696533203125,153.3561553955078,440.2936706542969,403.4471130371094,222.62149047851562,82.8544692993164
2022-01-07,96.41802978515625,71.594970703125,167.75,34.150001525878906,98.39706420898438,439.32293701171875,204.2659912109375,369.5301513671875,151.71539306640625,438.5529479980469,402.0494384765625,221.60784912109375,81.89531707763672
2022-01-10,96.3323745727539,71.53500366210938,168.25999450683594,34.25,98.24662017822266,438.4970397949219,203.55697631835938,369.7733154296875,151.8610076904297,438.00726318359375,401.5240783691406,221.22300720214844,81.64143371582031
2022-01-11,96.5123519897461,71.68064880371094,170.2899932861328,34.68000030517578,99.24329376220703,442.8236999511719,205.72189331054688,375.3280334472656,153.98716735839844,441.9967041015625,405.0418701171875,223.4286651611328,82.47834777832031
2022-01-12,96.5123519897461,71.6549301147461,170.74000549316406,34.75,99.35612487792969,443.9967956542969,204.19039916992188,376.8165283203125,154.71530151367188,443.191650390625,406.2519836425781,223.7759246826172,81.89531707763672
2022-01-13,96.68378448486328,71.77489471435547,170.16000366210938,34.650001525878906,97.93635559082031,437.9057922363281,202.31851196289062,367.3899841308594,150.93869018554688,437.0851135253906,400.6517028808594,220.50027465820312,81.23706817626953
2022-01-14,96.14378356933594,71.3807601928711,169.6699981689453,34.540000915527344,97.97395324707031,438.05596923828125,202.60220336914062,369.6760559082031,151.72509765625,437.2640075683594,400.7735900878906,220.58477783203125,81.27468872070312
2022-01-18,95.56092071533203,70.93521881103516,169.38999938964844,34.5,96.06525421142578,430.3131408691406,196.4761505126953,360.4732971191406,148.17178344726562,429.5201721191406,393.7474365234375,216.2954559326172,78.7921371459961
2022-01-19,95.76666259765625,71.10658264160156,172.0800018310547,35.04999923706055,95.04976654052734,425.86456298828125,193.28082275390625,356.5140075683594,146.38540649414062,425.0601806640625,389.61053466796875,214.02410888671875,77.53207397460938
2022-01-20,95.81807708740234,71.1836929321289,171.64999389648438,34.959999084472656,93.95909881591797,421.1343688964844,189.78297424316406,351.8834228515625,144.47279357910156,420.3556213378906,385.3235168457031,211.5274658203125,76.13097381591797
2022-01-21,96.19522094726562,71.4493179321289,171.08999633789062,34.84000015258789,92.0597915649414,412.93170166015625,186.22837829589844,342.1261901855469,140.42434692382812,412.103759765625,377.7532958984375,207.34141540527344,74.7580337524414
2022-01-24,96.08377838134766,71.33789825439453,172.02999877929688,35.0099983215332,92.64273834228516,414.3769836425781,190.5203399658203,343.6923522949219,141.01658630371094,413.8538513183594,379.32928466796875,208.67422485351562,76.48827362060547
2022-01-25,95.98950958251953,71.2436752319336,172.5800018310547,35.130001068115234,91.36400604248047,409.6092834472656,187.97731018066406,335.72515869140625,137.68653869628906,408.8011169433594,374.7232971191406,205.75526428222656,75.45390319824219
2022-01-26,95.44950866699219,70.84954071044922,169.7899932861328,34.560001373291016,90.97850036621094,408.66131591796875,185.26409912109375,335.19989013671875,137.67681884765625,407.7754821777344,373.8789978027344,204.95741271972656,74.25025177001953
2022-01-27,95.76666259765625,71.08088684082031,167.60000610351562,34.13999938964844,90.37671661376953,406.5309753417969,181.05718994140625,331.82427978515625,136.26910400390625,405.761962890625,371.9841613769531,203.43695068359375,72.6046371459961
2022-01-28,95.83522033691406,71.16653442382812,167.10000610351562,34.029998779296875,92.58633422851562,416.46990966796875,184.5834197998047,342.23321533203125,140.463134765625,415.83917236328125,381.1021423339844,208.448974609375,74.01516723632812
2022-01-31,95.82662963867188,71.1151351928711,168.08999633789062,34.220001220703125,94.62667083740234,423.9968566894531,190.24623107910156,353.17724609375,144.95819091796875,423.32891845703125,388.0721130371094,212.8790283203125,76.19678497314453
2022-02-01,95.7931900024414,71.08683013916016,168.22999572753906,34.27000045776367,95.33186340332031,426.9250793457031,192.25038146972656,355.5801086425781,145.95822143554688,426.18927001953125,390.6048278808594,214.50277709960938,77.09954071044922
2022-02-02,95.89617156982422,71.1898193359375,168.83999633789062,34.380001068115234,95.89600372314453,431.0263977050781,190.34075927734375,358.4693908691406,147.1426544189453,430.32928466796875,394.3290100097656,215.92005920410156,76.27201080322266
2022-02-03,95.50990295410156,70.88944244384766,168.60000610351562,34.36000061035156,93.5735855102539,421.02178955078125,186.73886108398438,343.9356384277344,141.2398681640625,420.2144470214844,385.16412353515625,210.78602600097656,74.91790008544922
2022-02-04,94.90904235839844,70.45172119140625,168.86000061035156,34.38999938964844,94.22235870361328,423.1334228515625,187.54241943359375,348.2743225097656,142.86119079589844,422.1904602050781,386.9746398925781,212.1844940185547,75.20940399169922
2022-02-07,94.99486541748047,70.51185607910156,170.11000061035156,34.65999984741211,93.98731994628906,421.6317443847656,188.4688720703125,345.4726257324219,141.84176635742188,420.8354797363281,385.6988220214844,211.64950561523438,75.65137481689453
2022-02-08,94.70304107666016,70.28008270263672,170.6300048828125,34.72999954223633,94.86173248291016,424.9822998046875,191.68313598632812,349.3542175292969,143.43402099609375,424.29803466796875,388.82257080078125,213.59239196777344,76.85503387451172
2022-02-09,94.76313018798828,70.33159637451172,171.2100067138672,34.869998931884766,96.33792114257812,431.251708984375,195.32284545898438,356.7572021484375,146.40478515625,430.50811767578125,394.52606201171875,217.06509399414062,78.33137512207031
2022-02-10,93.88760375976562,69.68790435791016,170.55999755859375,34.72999954223633,94.73950958251953,423.6308898925781,192.3260040283203,348.6828918457031,143.2204132080078,422.77374267578125,387.59368896484375,213.38589477539062,77.19355773925781
2022-02-11,94.50563049316406,70.14280700683594,173.80999755859375,35.40999984741211,92.9060287475586,415.15594482421875,190.37857055664062,337.62213134765625,138.64772033691406,414.4372863769531,379.864013671875,209.2467498779297,76.31903076171875
2022-02-14,93.95626068115234,69.74797821044922,174.74000549316406,35.58000183105469,92.58633422851562,413.8045349121094,189.71676635742188,338.0403747558594,138.8224334716797,413.0822448730469,378.62579345703125,208.4770965576172,76.1121597290039
2022-02-15,93.80176544189453,69.60212707519531,173.0800018310547,35.22999954223633,94.24117279052734,420.4586486816406,194.80287170410156,346.44537353515625,142.171875,419.74395751953125,384.704345703125,212.1844940185547,78.13390350341797
2022-02-16,93.91338348388672,69.69649505615234,174.86000061035156,35.61000061035156,94.2975845336914,420.9372863769531,195.20938110351562,346.35791015625,142.171875,420.2144470214844,385.16412353515625,212.38156127929688,78.26557159423828
2022-02-17,94.11077117919922,69.85095977783203,177.25,36.099998474121094,92.18202209472656,412.10577392578125,190.20835876464844,336.0559387207031,137.96804809570312,411.238037109375,376.9747009277344,207.55731201171875,76.32843780517578
2022-02-18,94.30817413330078,69.97113800048828,177.1199951171875,36.060001373291016,91.46743774414062,409.2620849609375,188.5729217529297,332.2231140136719,136.4147186279297,408.57525634765625,374.5638122558594,205.89599609375,75.64198303222656
2022-02-22,94.2052001953125,69.92821502685547,177.49000549316406,36.150001525878906,90.45198059082031,404.82281494140625,185.91641235351562,328.8863525390625,135.0458221435547,404.1906433105469,370.4644775390625,203.5308074951172,74.57937622070312
2022-02-23,93.78459930419922,69.57634735107422,178.2899932861328,36.310001373291016,88.75010681152344,397.446044921875,182.43739318847656,320.4618835449219,131.52163696289062,397.0208435058594,363.79473876953125,199.785888671875,73.15943908691406
2022-02-24,93.95626068115234,69.7308349609375,177.13999938964844,36.08000183105469,90.33915710449219,403.6966247558594,187.22100830078125,331.2308349609375,135.89047241210938,402.9955749511719,369.3857116699219,203.28675842285156,75.13419342041016
2022-02-25,94.05071258544922,69.79090881347656,176.5500030517578,35.959999084472656,92.34186553955078,412.5843811035156,191.43736267089844,336.3671875,138.0943145751953,411.8873291015625,377.4530334472656,207.81069946289062,76.77978515625
2022-02-28,94.72879791259766,70.30585479736328,178.3800048828125,36.310001373291016,92.2196273803711,411.74908447265625,192.2125701904297,337.369140625,138.62823486328125,410.8334655761719,376.50567626953125,207.58547973632812,77.014892578125
