fold,asset_a,asset_b,abs_return_corr,return_corr,alpha,hedge_ratio,eg_stat,eg_pvalue,residual_adf_stat,residual_adf_pvalue,residual_adf_lag,asset_a_level_adf_pvalue,asset_a_diff_adf_pvalue,asset_b_level_adf_pvalue,asset_b_diff_adf_pvalue,asset_a_plausibly_i1,asset_b_plausibly_i1,estimated_half_life_days,eg_fdr_pvalue,eg_fdr_reject,passes_corr,passes_eg,passes_residual_adf,passes_i1,passes_all,screen_score
2,AAPL,KO,0.4036967571943343,0.4036967571943343,-7.092919393437986,3.0630896239178558,-1.856358621247463,0.6019653672739974,-1.8563586212474676,0.0604008563033122,12,0.38516902871664277,9.802056914180481e-17,0.0890940299584903,1.040856369834822e-16,True,True,91.9089604367157,0.8687923436959374,False,False,False,True,True,False,-0.7881107215422664
2,BAC,PEP,0.456945339431763,0.456945339431763,-0.22907760435088326,0.7502829503952463,-1.8243761901606028,0.6178078888504444,-1.8243761901605509,0.06480332672058095,0,0.5389646194717626,2.58014485714232e-14,0.0044087213997066705,1.4096608554409777e-15,True,False,97.23207456910332,0.8687923436959374,False,True,False,True,False,False,-0.7889737747121676
2,KO,XOM,0.5024346869747733,0.5024346869747733,4.01047717654851,-0.07839612337184135,-1.3425595877105927,0.8165235830583173,-1.3425595877106697,0.16631068776110458,13,0.0890940299584903,1.040856369834822e-16,0.7540792349168713,7.083832435268647e-14,True,True,101.63047681440925,0.9748520283346966,False,True,False,False,True,False,-0.8232830590778566
2,AAPL,JPM,0.4552546188013285,0.4552546188013285,-3.722434344111764,1.7341546743336778,-1.526261665016226,0.7509846867501461,-1.5262616650162155,0.11917757078032998,5,0.38516902871664277,9.802056914180481e-17,0.47028800323136316,1.6778307300992547e-13,True,True,146.98139388724712,0.9748520283346966,False,True,False,False,True,False,-0.8610365038551464
2,AAPL,BAC,0.4543537343376842,0.4543537343376842,-0.29211991819693306,1.3947270933268259,-1.3863618652435827,0.80214977370456,-1.386361865243569,0.15405842048673807,5,0.38516902871664277,9.802056914180481e-17,0.5389646194717626,2.58014485714232e-14,True,True,212.57328565530523,0.9748520283346966,False,True,False,False,True,False,-0.8689135582600723
2,QQQ,XOM,0.4655524171102893,0.4655524171102893,7.294207541525436,-0.4951971436718462,-0.5253694435525347,0.9624756817488289,-0.5253694435525516,0.4856679289667794,9,0.2718001409409587,1.4639203149307002e-17,0.7540792349168713,7.083832435268647e-14,True,True,499.9807689644992,0.9748520283346966,False,True,False,False,True,False,-0.9240367771834755
2,PEP,XOM,0.404552515930514,0.404552515930514,5.602249007738845,-0.2441955464523837,-0.5908745090273686,0.9571960986859654,-0.5908745090273145,0.45844121123510534,13,0.0044087213997066705,1.4096608554409777e-15,0.7540792349168713,7.083832435268647e-14,False,True,171.4466945849753,0.9748520283346966,False,False,False,False,False,False,-0.9795913348169161
2,AAPL,CVX,0.40371481224113115,0.40371481224113115,8.376549167289838,-0.9359835917397075,-0.32185983803044255,0.9748520283346966,-0.3218598380305438,0.5675832295577244,9,0.38516902871664277,9.802056914180481e-17,0.2922962117026139,8.502908051576108e-19,True,True,698.8619146613278,0.9748520283346966,False,False,False,False,True,False,-1.0022574421708228
2,MSFT,XOM,0.387240972335539,0.387240972335539,8.051222313537354,-0.787702141420266,-0.5218482644495189,0.9627393072466149,-0.5218482644495969,0.4871224864595782,9,0.01007545068777323,1.0926620282146597e-18,0.7540792349168713,7.083832435268647e-14,False,True,407.14725626697617,0.9748520283346966,False,False,False,False,False,False,-1.0026391334567857
2,AAPL,XOM,0.3681076345876886,0.3681076345876886,8.103116309078539,-0.9967899128108966,-0.4630103291404111,0.9668631180647136,-0.46301032914042584,0.5112626213892153,13,0.38516902871664277,9.802056914180481e-17,0.7540792349168713,7.083832435268647e-14,True,True,640.8822614069268,0.9748520283346966,False,False,False,False,True,False,-1.0266004981905634
3,KO,PEP,0.7503102904586303,0.7503102904586303,0.1929300156565818,0.7551915069909203,-3.2900170776960755,0.05611905940931517,-3.290017077696089,0.0010135272713849152,13,0.03816780503270969,8.813287823533289e-20,0.00028501197990072827,1.5494969128202901e-18,False,False,39.13275366103213,0.9185887271498433,False,True,True,True,False,False,0.083203430249079
3,CVX,XOM,0.850169269206306,0.850169269206306,1.4620009020402718,0.7665830815031329,-2.568447607073696,0.24974348146212916,-2.5684476070736837,0.009891167839680162,7,0.6187266404222356,4.694937805980614e-22,0.9333269227470045,1.7823387148819878e-22,True,True,54.91348253722476,0.9185887271498433,False,True,False,True,True,False,0.023479592121169457
3,AAPL,MSFT,0.7724083729362108,0.7724083729362108,-1.783125889482348,1.2092187552311702,-2.5678266642032,0.25000154085557175,-2.567826664203176,0.00990873561825741,10,0.8150883454199174,4.929189073600881e-20,0.9371171053861335,3.068471453435566e-22,True,True,68.27329444031926,0.9185887271498433,False,True,False,True,True,False,-0.18788293673558631
3,JPM,SPY,0.750468661544186,0.750468661544186,0.12629634620735714,0.7864190845956937,-2.3100945366164587,0.36852665963876197,-2.310094536616439,0.020103356064313786,6,0.4659600648032144,8.37233405964557e-18,0.37199886611877636,2.170089341806259e-19,True,True,67.76196400591313,0.9185887271498433,False,True,False,True,True,False,-0.20674826787276107
3,AAPL,SPY,0.8020791850607984,0.8020791850607984,-9.19508642360535,2.37420045838355,-2.60116230005251,0.2363618804648106,-2.601162300052504,0.00900410472958802,9,0.8150883454199174,4.929189073600881e-20,0.37199886611877636,2.170089341806259e-19,True,True,80.52338869032702,0.9185887271498433,False,True,False,True,True,False,-0.28053214093334244
3,BAC,JPM,0.9283175470890374,0.9283175470890374,-1.5271215166624845,1.0451864520869563,-1.9486823242888218,0.5551285673544335,-1.9486823242888236,0.049035329595013145,2,0.373001895449783,1.4275675055515386e-19,0.4659600648032144,8.37233405964557e-18,True,True,92.4715349503536,0.9185887271498433,False,True,False,True,True,False,-0.28178148647845425
3,BAC,SPY,0.7452262906863395,0.7452262906863395,-1.5095190452218084,0.8419020102726279,-2.416739875908214,0.31696810351768234,-2.4167398759081724,0.015108147843506099,0,0.373001895449783,1.4275675055515386e-19,0.37199886611877636,2.170089341806259e-19,True,True,75.11869743468242,0.9185887271498433,False,True,False,True,True,False,-0.28455893137413896
3,MSFT,SPY,0.8531293823521673,0.8531293823521673,-5.871440427147499,1.9184125783325991,-2.8973684516865337,0.1366592683082643,-2.897368451686777,0.003690277914569714,9,0.9371171053861335,3.068471453435566e-22,0.37199886611877636,2.170089341806259e-19,True,True,86.2057142758131,0.9185887271498433,False,True,False,True,True,False,-0.28524243413383066
3,QQQ,SPY,0.9345885690147696,0.9345885690147696,-2.6007258883553814,1.4048243474298365,-1.5820209339531226,0.7284185917001669,-1.5820209339530795,0.10702702146505383,13,0.9343622989257365,5.900398386146247e-21,0.37199886611877636,2.170089341806259e-19,True,True,137.43079283398814,0.9185887271498433,False,True,False,False,True,False,-0.36239345342319407
3,MSFT,QQQ,0.9096448591218764,0.9096448591218764,-2.2893736493086974,1.3599907360159218,-1.8188045281776368,0.6205438826330251,-1.8188045281777574,0.06559601650891464,0,0.9371171053861335,3.068471453435566e-22,0.9343622989257365,5.900398386146247e-21,True,True,132.29798316891976,0.9185887271498433,False,True,False,True,True,False,-0.3790509623248596
3,JPM,QQQ,0.5655660052652923,0.5655660052652923,1.8830595486070512,0.5046532644462635,-2.4036618758647426,0.3231225911378649,-2.403661875864737,0.015655249375863132,7,0.4659600648032144,8.37233405964557e-18,0.9343622989257365,5.900398386146247e-21,True,True,67.65521324266187,0.9185887271498433,False,True,False,True,True,False,-0.38969379518145203
3,MSFT,PEP,0.5555830908039571,0.5555830908039571,-4.2829017984445095,1.9891482261164792,-1.8909008256791753,0.5846146793829912,-1.8909008256791733,0.055921076631909684,5,0.9371171053861335,3.068471453435566e-22,0.00028501197990072827,1.5494969128202901e-18,True,False,67.88936800862794,0.9185887271498433,False,True,False,True,False,False,-0.4100714227536572
3,AAPL,QQQ,0.8630095089351181,0.8630095089351181,-4.722280646465425,1.6758309538687475,-1.5234630131130846,0.7520854668347389,-1.5234630131130875,0.11981317000947578,9,0.8150883454199174,4.929189073600881e-20,0.9343622989257365,5.900398386146247e-21,True,True,134.94368782566005,0.9185887271498433,False,True,False,False,True,False,-0.43652974321173
3,BAC,QQQ,0.5696259438266077,0.5696259438266077,0.5129149346199726,0.5142810138002973,-2.367301263027908,0.34049403799570355,-2.36730126302791,0.017268988998856497,7,0.373001895449783,1.4275675055515386e-19,0.9343622989257365,5.900398386146247e-21,True,True,79.88069986465685,0.9185887271498433,False,True,False,True,True,False,-0.508211470764685
3,JPM,MSFT,0.5066173703360497,0.5066173703360497,2.9161965277409636,0.3352844542465115,-2.4957850524682246,0.2809311030694569,-2.495785052468221,0.01214638776077654,7,0.4659600648032144,8.37233405964557e-18,0.9371171053861335,3.068471453435566e-22,True,True,74.86991135403993,0.9185887271498433,False,True,False,True,True,False,-0.5200876389014579
3,AAPL,PEP,0.5104636800797018,0.5104636800797018,-7.080233905032474,2.430279157643165,-1.8845813168763785,0.5878061272957811,-1.8845813168763867,0.056719799468747154,7,0.8150883454199174,4.929189073600881e-20,0.00028501197990072827,1.5494969128202901e-18,True,False,82.91538960531201,0.9185887271498433,False,True,False,True,False,False,-0.6056107940121208
3,KO,MSFT,0.4661141303349199,0.4661141303349199,2.173629654877348,0.3105306783092412,-1.9726647979621186,0.5427547257245393,-1.972664797962129,0.04639026232938729,12,0.03816780503270969,8.813287823533289e-20,0.9371171053861335,3.068471453435566e-22,False,True,78.90165682617523,0.9185887271498433,False,True,False,True,False,False,-0.6077571085376628
3,BAC,MSFT,0.5075246313947032,0.5075246313947032,1.569816797577341,0.3408907283056492,-2.459833329003976,0.2970650921500161,-2.459833329003956,0.013422799748081846,7,0.373001895449783,1.4275675055515386e-19,0.9371171053861335,3.068471453435566e-22,True,True,84.35083081887824,0.9185887271498433,False,True,False,True,True,False,-0.6142448548886486
3,PEP,SPY,0.6692081452625549,0.6692081452625549,-0.07027043518056882,0.8374439411014655,-1.5379071016345987,0.7463712036955696,-1.5379071016343004,0.11655942616988102,0,0.00028501197990072827,1.5494969128202901e-18,0.37199886611877636,2.170089341806259e-19,False,True,129.78447263326998,0.9185887271498433,False,True,False,False,False,False,-0.6296803581163744
3,KO,SPY,0.6520865686548732,0.6520865686548732,0.1555784992711224,0.6296902177212588,-1.5508103310880814,0.7411975981814978,-1.550810331088181,0.11370842078723226,12,0.03816780503270969,8.813287823533289e-20,0.37199886611877636,2.170089341806259e-19,False,True,106.09281989356991,0.9185887271498433,False,True,False,False,False,False,-0.6462317336475262
3,BAC,CVX,0.6485613391335301,0.6485613391335301,1.0090353930112563,0.5144766859613665,-1.6157993092960399,0.7141753612004063,-1.6157993092960363,0.10013273715900745,0,0.373001895449783,1.4275675055515386e-19,0.6187266404222356,4.694937805980614e-22,True,True,153.26607168538067,0.9185887271498433,False,True,False,False,True,False,-0.6470418264432244
3,BAC,XOM,0.6246307087658909,0.6246307087658909,1.9072113760015812,0.35742071723052915,-1.6483682627132097,0.7000494118036945,-1.64836826271321,0.09380962078500715,9,0.373001895449783,1.4275675055515386e-19,0.9333269227470045,1.7823387148819878e-22,True,True,139.4926408471774,0.9185887271498433,False,True,False,True,True,False,-0.6697078335360636
3,CVX,SPY,0.6373660506723869,0.6373660506723869,1.6676638649217495,0.4920633072975261,-1.1377959820125116,0.873445712226455,-1.1377959820123802,0.2321162666348882,8,0.6187266404222356,4.694937805980614e-22,0.37199886611877636,2.170089341806259e-19,True,True,266.4950272463575,0.9185887271498433,False,True,False,False,True,False,-0.6846338207995437
3,JPM,XOM,0.6065230944271,0.6065230944271,3.871165381229577,0.19377414641009244,-1.6096174434015185,0.7168135142275132,-1.6096174434015207,0.10136863885064396,13,0.4659600648032144,8.37233405964557e-18,0.9333269227470045,1.7823387148819878e-22,True,True,133.3724461360934,0.9185887271498433,False,True,False,False,True,False,-0.6893272514879818
3,CVX,JPM,0.6520974732900493,0.6520974732900493,2.2250058259736956,0.4884497138703234,-0.9094764446026201,0.9187154077100376,-0.9094764446026343,0.32493401983151626,8,0.6187266404222356,4.694937805980614e-22,0.4659600648032144,8.37233405964557e-18,True,True,379.9349297013958,0.9395953033398112,False,True,False,False,True,False,-0.6947679216781972
3,JPM,KO,0.5473782538757649,0.5473782538757649,1.4233021642748602,0.8530027932075649,-2.1290468584062374,0.4611960742558652,-2.1290468584062467,0.031895697255524186,5,0.4659600648032144,8.37233405964557e-18,0.03816780503270969,8.813287823533289e-20,True,False,98.15607709900466,0.9185887271498433,False,True,False,True,False,False,-0.7161382747103396
3,JPM,PEP,0.46709753758907263,0.46709753758907263,1.4972305171167428,0.663333191764517,-2.1717360244224277,0.43898289144643293,-2.1717360244224375,0.028683144566588225,0,0.4659600648032144,8.37233405964557e-18,0.00028501197990072827,1.5494969128202901e-18,True,False,90.49548662564868,0.9185887271498433,False,True,False,True,False,False,-0.7191705757256848
3,SPY,XOM,0.5865634066832984,0.5865634066832984,5.072300008463432,0.16781691498381182,-1.3511012649355947,0.8137825308305408,-1.351101264935558,0.16387090655213943,9,0.37199886611877636,2.170089341806259e-19,0.9333269227470045,1.7823387148819878e-22,True,True,291.5602126902511,0.9185887271498433,False,True,False,False,True,False,-0.7217873927720824
3,BAC,KO,0.5163118485390303,0.5163118485390303,-0.25398447807021607,0.9484844650064288,-2.0600978722270606,0.49723150448333203,-2.0600978722270993,0.03772854042174449,8,0.373001895449783,1.4275675055515386e-19,0.03816780503270969,8.813287823533289e-20,True,False,96.36536761842012,0.9185887271498433,False,True,False,True,False,False,-0.7304641538744728
3,PEP,QQQ,0.5744470619840342,0.5744470619840342,1.6907425091922879,0.5575085286482161,-0.7397648097429864,0.9421728081293028,-0.7397648097429385,0.3958551714474323,3,0.00028501197990072827,1.5494969128202901e-18,0.9343622989257365,5.900398386146247e-21,False,True,184.40978696956898,0.9421728081293028,False,True,False,False,False,False,-0.7873758147442431
3,BAC,PEP,0.44833882218012294,0.44833882218012294,-0.08679683078040851,0.7196267182515798,-2.046836151414432,0.5041622471375734,-2.0468361514144213,0.0389476683072928,0,0.373001895449783,1.4275675055515386e-19,0.00028501197990072827,1.5494969128202901e-18,True,False,95.68751036890097,0.9185887271498433,False,False,False,True,False,False,-0.7919024333152984
3,AAPL,JPM,0.4747327264807077,0.4747327264807077,-4.674894912143736,1.9618498842103593,-1.850986548336396,0.604642160304005,-1.850986548336414,0.061122964429382254,7,0.8150883454199174,4.929189073600881e-20,0.4659600648032144,8.37233405964557e-18,True,True,144.04345555145906,0.9185887271498433,False,True,False,True,True,False,-0.8130684845501217
3,AAPL,BAC,0.47723560952859606,0.47723560952859606,-1.1751560627250583,1.6862219381509003,-1.742512946274467,0.657202094277423,-1.742512946274467,0.07725026942335445,7,0.8150883454199174,4.929189073600881e-20,0.373001895449783,1.4275675055515386e-19,True,True,172.05828082970612,0.9185887271498433,False,True,False,True,True,False,-0.8137910625010278
3,KO,QQQ,0.49043417194332856,0.49043417194332856,1.5959015221960082,0.39790714293549084,-1.3577531320333616,0.8116271630908801,-1.3577531320334475,0.1619878923749648,12,0.03816780503270969,8.813287823533289e-20,0.9343622989257365,5.900398386146247e-21,False,True,128.70701587361026,0.9185887271498433,False,True,False,False,False,False,-0.8175400246766173
3,CVX,KO,0.45964949155892404,0.45964949155892404,0.7848122293801817,0.9835323329385883,-1.9695818351870584,0.5443490545503483,-1.9695818351870615,0.04672352721475794,7,0.6187266404222356,4.694937805980614e-22,0.03816780503270969,8.813287823533289e-20,True,False,115.31445674752035,0.9185887271498433,False,True,False,True,False,False,-0.8252718320289806
3,KO,XOM,0.4397931542212741,0.4397931542212741,2.8437821240718217,0.23372954193644968,-1.6334990852087012,0.7065453946158777,-1.6334990852086755,0.09665738987143124,12,0.03816780503270969,8.813287823533289e-20,0.9333269227470045,1.7823387148819878e-22,False,True,151.2630490047203,0.9185887271498433,False,False,False,True,False,False,-0.8551149418979651
3,AAPL,KO,0.42495175421991865,0.42495175421991865,-6.106557513703263,2.7947949423758716,-1.9806838362242074,0.5386031369672173,-1.9806838362242078,0.04553262198874315,12,0.8150883454199174,4.929189073600881e-20,0.03816780503270969,8.813287823533289e-20,True,False,102.20324090031419,0.9185887271498433,False,False,False,True,False,False,-0.859731388322783
3,CVX,QQQ,0.4587088622738704,0.4587088622738704,3.3645676671250166,0.20621584483119632,-1.1194028740744328,0.8777625614987392,-1.1194028740744284,0.23870408621945388,8,0.6187266404222356,4.694937805980614e-22,0.9343622989257365,5.900398386146247e-21,True,True,259.89725219288437,0.9185887271498433,False,True,False,False,True,False,-0.8646085731149733
3,CVX,MSFT,0.41667640539109424,0.41667640539109424,3.5797328893219182,0.17735176140020387,-1.3929013233226712,0.7999361174723778,-1.3929013233226817,0.15228432243173912,7,0.6187266404222356,4.694937805980614e-22,0.9371171053861335,3.068471453435566e-22,True,True,222.8826622935127,0.9185887271498433,False,False,False,False,True,False,-0.8893570772402066
3,QQQ,XOM,0.410844226925815,0.410844226925815,5.293043834543115,0.04128342092550613,-1.3393110520669969,0.8175581864205463,-1.339311052066972,0.16724501282030613,9,0.9343622989257365,5.900398386146247e-21,0.9333269227470045,1.7823387148819878e-22,True,True,314.1964316993851,0.9185887271498433,False,False,False,False,True,False,-0.8981813937831992
3,CVX,PEP,0.3798016975278585,0.3798016975278585,1.3609163522061403,0.661118485062663,-1.7610920944212305,0.648421266261823,-1.7610920944212491,0.07427175574312564,7,0.6187266404222356,4.694937805980614e-22,0.00028501197990072827,1.5494969128202901e-18,True,False,140.56939044484068,0.9185887271498433,False,False,False,True,False,False,-0.9106292717657196
3,AAPL,CVX,0.38023341362432583,0.38023341362432583,0.8796683158675327,0.7888158010836255,-1.4801025335172164,0.768742553585922,-1.4801025335172158,0.12998081686416307,8,0.8150883454199174,4.929189073600881e-20,0.6187266404222356,4.694937805980614e-22,True,True,380.44646547303506,0.9185887271498433,False,False,False,False,True,False,-0.9213393678934598
3,MSFT,XOM,0.34408124440845617,0.34408124440845617,4.719167432812286,0.1042383590225815,-1.7057065080224134,0.6742928528211822,-1.7057065080224292,0.0834277530678259,9,0.9371171053861335,3.068471453435566e-22,0.9333269227470045,1.7823387148819878e-22,True,True,323.21161751218887,0.9185887271498433,False,False,False,True,True,False,-0.948180924350062
3,PEP,XOM,0.3570540023627548,0.3570540023627548,3.8919334350269734,0.21283892786463932,-1.2229093802468052,0.8517995334705071,-1.2229093802468307,0.20306613187840566,9,0.00028501197990072827,1.5494969128202901e-18,0.9333269227470045,1.7823387148819878e-22,False,True,268.03910648213133,0.9185887271498433,False,False,False,False,False,False,-0.9591358421578793
3,AAPL,XOM,0.34567352328187356,0.34567352328187356,3.5777906271748945,0.21354667705142838,-1.2411772235503293,0.846786127593476,-1.2411772235503105,0.1971435686369648,9,0.8150883454199174,4.929189073600881e-20,0.9333269227470045,1.7823387148819878e-22,True,True,504.84680772874924,0.9185887271498433,False,False,False,False,True,False,-0.9693318085904724
