,asset_a,asset_b,price_a,price_b,hedge_ratio,spread,spread_change,zscore,abs_zscore,spread_volatility,rolling_corr,pair_return_diff,drawdown_a,drawdown_b,half_life,raw_signal,position,ml_probability,ml_accept,spread_return,gross_pnl,transaction_cost,net_pnl,equity_curve
2023-11-14,KO,PEP,76.2102,77.0395,1.0257184787909503,-2.810638746815428,-0.3972005699268948,-0.5639172605365814,0.5639172605365814,0.22509892176730223,0.9409694968512923,-0.005091736052415752,-0.11256564621493526,-0.10504726877333526,1.328149885044626,0,-0.0,0.0,0,-0.3972005699268948,0.0,0.0,0.0,0.0
2023-11-15,KO,PEP,75.8414,76.1704,1.0257184787909503,-2.2879868168982114,0.5226519299172168,1.9848361592784696,1.9848361592784696,0.2448550937213977,0.9399055789281303,0.006441978624783018,-0.11686016046205627,-0.11514343267249205,1.328149885044626,0,-0.0,0.0,0,0.5226519299172168,-0.0,0.0,-0.0,0.0
2023-11-16,KO,PEP,75.9132,76.3101,1.0257184787909503,-2.3594796883853064,-0.07149287148709504,1.5341179802124423,1.5341179802124423,0.24518678955948287,0.9401348073785394,-0.0008873332894872021,-0.11602408095299077,-0.11352056522718978,1.328149885044626,0,-0.0,0.0,0,-0.07149287148709504,0.0,0.0,0.0,0.0
2023-11-17,KO,PEP,76.6644,77.6032,1.0257184787909503,-2.9346362533098755,-0.5751565649245691,-1.1036569929109494,1.1036569929109494,0.26733260632481043,0.936298335318099,-0.0070498200263238164,-0.10727668642360577,-0.09849887665510404,1.328149885044626,0,-0.0,0.0,0,-0.5751565649245691,0.0,0.0,0.0,0.0
2023-11-20,KO,PEP,77.3138,78.0884,1.0257184787909503,-2.7829148592192325,0.151721394090643,-0.36498395248463733,0.36498395248463733,0.26806679089238256,0.9366338190776864,0.002218365728279048,-0.09971470824551387,-0.09286240360957321,1.328149885044626,0,0.0,0.0,0,0.151721394090643,-0.0,0.0,-0.0,0.0
2023-11-21,KO,PEP,78.0765,78.6215,1.0257184787909503,-2.567025380262706,0.21588947895652666,0.6692115504752078,0.6692115504752078,0.27101531268963674,0.9355051113621905,0.0030381135049246666,-0.09083340125994155,-0.08666948567764299,1.328149885044626,0,-0.0,0.0,0,0.21588947895652666,0.0,0.0,0.0,0.0
2023-11-22,KO,PEP,78.1653,78.8505,1.0257184787909503,-2.7131149119058193,-0.14608953164311345,-0.027918634101503432,0.027918634101503432,0.2671968067469682,0.934924903431151,-0.0017753432126692559,-0.08979936420694712,-0.08400923768212243,1.328149885044626,0,0.0,0.0,0,-0.14608953164311345,0.0,0.0,0.0,0.0
2023-11-23,KO,PEP,77.5442,78.2183,1.0257184787909503,-2.685755689614183,0.027359222291636343,0.10049541456209372,0.10049541456209372,0.267080211559688,0.9341105521866117,7.172324486703907e-05,-0.09703180129720401,-0.09135338083831501,1.328149885044626,0,0.0,0.0,0,0.027359222291636343,0.0,0.0,0.0,0.0
2023-11-24,KO,PEP,77.5145,77.5014,1.0257184787909503,-1.9801181121689666,0.7056375774452164,2.937888476426503,2.937888476426503,0.28411153137827283,0.9274875990301796,0.008782366974643407,-0.09737764477100963,-0.09968146724874594,1.328149885044626,-1,-0.0,0.0,0,0.7056375774452164,0.0,0.0,0.0,0.0
2023-11-27,KO,PEP,77.5752,78.0219,1.0257184787909503,-2.453304580379651,-0.47318646821068455,0.8597421908812726,0.8597421908812726,0.29770830837541523,0.9261581194680245,-0.0059329284159868045,-0.09667081989356874,-0.0936349210405868,1.328149885044626,0,-0.0,0.0,0,-0.47318646821068455,0.0,0.0,0.0,0.0
2023-11-28,KO,PEP,77.5645,78.1993,1.0257184787909503,-2.6459670385171563,-0.19266245813750515,-0.01118280853179179,0.01118280853179179,0.30011952771422234,0.9210880329159081,-0.00241165126245646,-0.09679541670062997,-0.09157410010431899,1.328149885044626,0,0.0,0.0,0,-0.19266245813750515,0.0,0.0,0.0,0.0
2023-11-29,KO,PEP,76.7648,77.3127,1.0257184787909503,-2.5362650352211205,0.10970200329603585,0.44802808401566385,0.44802808401566385,0.29824871023938554,0.9229602275609626,0.0010275684068463686,-0.1061075724582834,-0.10187355806426868,1.328149885044626,0,0.0,0.0,0,0.10970200329603585,0.0,0.0,0.0,0.0
2023-11-30,KO,PEP,76.5894,77.2797,1.0257184787909503,-2.67781632542102,-0.14155129019989943,-0.19481740881985343,0.19481740881985343,0.2989022221682266,0.9290108253956862,-0.0018580633904164978,-0.10815002852917543,-0.10225691257890712,1.328149885044626,0,0.0,0.0,0,-0.14155129019989943,-0.0,0.0,-0.0,0.0
2023-12-01,KO,PEP,76.4671,77.3984,1.0257184787909503,-2.9218691088534854,-0.2440527834324655,-1.2529140816909137,1.2529140816909137,0.30218510853385117,0.9279885865663757,-0.0031328057624614436,-0.10957415838932416,-0.10087799800655661,1.328149885044626,0,-0.0,0.0,0,-0.2440527834324655,-0.0,0.0,-0.0,0.0
2023-12-04,KO,PEP,78.7493,79.3475,1.0257184787909503,-2.6388969958649255,0.28297211298855984,-0.05484862902429573,0.05484862902429573,0.30621273143860694,0.9329461580189015,0.004662824145749589,-0.08299894034491184,-0.07823568635559974,1.328149885044626,0,0.0,0.0,0,0.28297211298855984,-0.0,0.0,-0.0,0.0
2023-12-05,KO,PEP,79.6507,80.1241,1.0257184787909503,-2.5340699664939876,0.10482702937093791,0.39247651054737737,0.39247651054737737,0.3041952298713504,0.9336187704186666,0.0016591230594513728,-0.07250253269210605,-0.06921407677777758,1.328149885044626,0,0.0,0.0,0,0.10482702937093791,0.0,0.0,0.0,0.0
2023-12-06,KO,PEP,79.0375,79.8168,1.0257184787909503,-2.832066677961535,-0.29799671146754747,-1.0044030497556098,1.0044030497556098,0.30512987378077716,0.9333184144748965,-0.0038633135835846044,-0.07964297774724316,-0.07278392048530358,1.328149885044626,0,-0.0,0.0,0,-0.29799671146754747,-0.0,0.0,-0.0,0.0
2023-12-07,KO,PEP,78.2798,78.9226,1.0257184787909503,-2.6725692142266695,0.15949746373486562,-0.2675596789306729,0.2675596789306729,0.3022986076168205,0.9390790978662051,0.0016165665808356433,-0.08846606192577755,-0.08317166615165505,1.328149885044626,0,0.0,0.0,0,0.15949746373486562,-0.0,0.0,-0.0,0.0
2023-12-08,KO,PEP,77.2798,77.9273,1.0257184787909503,-2.6516716122860373,0.02089760194063217,-0.2104100944711539,0.2104100944711539,0.3004861732101585,0.9420294268689714,-0.0001635978701688412,-0.10011062333337217,-0.09473387064921668,1.328149885044626,0,0.0,0.0,0,0.02089760194063217,0.0,0.0,0.0,0.0
2023-12-11,KO,PEP,76.749,77.4159,1.0257184787909503,-2.657919182232334,-0.006247569946296494,-0.2246859003962652,0.2246859003962652,0.29476993358091974,0.9455414242603464,-0.000306020928457551,-0.1062915565285234,-0.1006747039457635,1.328149885044626,0,0.0,0.0,0,-0.006247569946296494,-0.0,0.0,-0.0,0.0
2023-12-12,KO,PEP,76.9348,78.2193,1.0257184787909503,-3.296181408092991,-0.6382622258606574,-2.804338668662314,2.804338668662314,0.31024759208066094,0.9416365424856064,-0.00795683465751984,-0.10412799701899234,-0.09134176403484107,1.328149885044626,1,0.0,0.0,0,-0.6382622258606574,-0.0,0.0,-0.0,0.0
2023-12-13,KO,PEP,78.0518,78.2839,1.0257184787909503,-2.245442821822877,1.0507385862701142,1.5865545803070045,1.5865545803070045,0.35529279717544937,0.9248956441175722,0.013692904210778511,-0.09112102192670912,-0.0905913185304279,1.328149885044626,0,0.0,0.0,0,1.0507385862701142,0.0,0.0,0.0,0.0
2023-12-14,KO,PEP,77.5409,78.2111,1.0257184787909503,-2.6816705165669106,-0.43622769474403356,-0.24459384669627354,0.24459384669627354,0.36439842888624396,0.9185709454822413,-0.005615704456022219,-0.09707022834984924,-0.09143702182332702,1.328149885044626,0,0.0,0.0,0,-0.43622769474403356,-0.0,0.0,-0.0,0.0
2023-12-15,KO,PEP,77.5235,78.2022,1.0257184787909503,-2.689941622105664,-0.008271105538753432,-0.29016342406808415,0.29016342406808415,0.36406885898737923,0.9188356207152669,-0.00011060311569399683,-0.09727284371834133,-0.09154041137424451,1.328149885044626,0,0.0,0.0,0,-0.008271105538753432,-0.0,0.0,-0.0,0.0
2023-12-18,KO,PEP,75.9989,76.4655,1.0257184787909503,-2.4331763399894157,0.2567652821162483,0.7449617156535587,0.7449617156535587,0.3670048452489114,0.9242091275312128,0.0025415203889710414,-0.11502614204035988,-0.11171531396734746,1.328149885044626,0,0.0,0.0,0,0.2567652821162483,0.0,0.0,0.0,0.0
2023-12-19,KO,PEP,76.0742,76.9391,1.0257184787909503,-2.8436566115448016,-0.4104802715553859,-0.9180427500584233,0.9180427500584233,0.3731296871170397,0.9208998693471931,-0.005202839070433951,-0.11414930656636813,-0.10621359584211376,1.328149885044626,0,0.0,0.0,0,-0.4104802715553859,-0.0,0.0,-0.0,0.0
2023-12-20,KO,PEP,75.192,76.03,1.0257184787909503,-2.7933759424759614,0.05028066906884021,-0.6592193635257638,0.6592193635257638,0.371680144318085,0.9250939118799008,0.00021926594109145103,-0.12442213864014817,-0.11677443188022607,1.328149885044626,0,0.0,0.0,0,0.05028066906884021,0.0,0.0,0.0,0.0
2023-12-21,KO,PEP,74.9004,75.5203,1.0257184787909503,-2.562167233836206,0.2312087086397554,0.29187703297555556,0.29187703297555556,0.36982508094221167,0.924475711493206,0.002825860522827739,-0.1278176927466026,-0.1226955166108672,1.328149885044626,0,0.0,0.0,0,0.2312087086397554,0.0,0.0,0.0,0.0
2023-12-22,KO,PEP,74.8594,75.3978,1.0257184787909503,-2.477516720184326,0.08465051365188003,0.6167202016961044,0.6167202016961044,0.37011172380823854,0.9257503475500228,0.001074686815386361,-0.12829511976431407,-0.12411857503641865,1.328149885044626,0,0.0,0.0,0,0.08465051365188003,0.0,0.0,0.0,0.0
2023-12-25,KO,PEP,74.3989,75.0248,1.0257184787909503,-2.555423727595297,-0.07790700741097112,0.31658048991769394,0.31658048991769394,0.3676436320218217,0.9275459073777182,-0.0012044381250861935,-0.13365744029251136,-0.12845164273217924,1.328149885044626,0,0.0,0.0,0,-0.07790700741097112,-0.0,0.0,-0.0,0.0
2023-12-26,KO,PEP,73.1046,73.737,1.0257184787909503,-2.5288034706082954,0.026620256987001767,0.3918211903365685,0.3918211903365685,0.3601081256496394,0.9312686547960564,-0.00023177181016020842,-0.1487289961223609,-0.1434117622458534,1.328149885044626,0,0.0,0.0,0,0.026620256987001767,0.0,0.0,0.0,0.0
2023-12-27,KO,PEP,71.9308,72.595,1.0257184787909503,-2.531232967829041,-0.002429497220745702,0.4295487117653749,0.4295487117653749,0.3468167696523654,0.9325697254211281,-0.0005689693900198245,-0.16239738230259548,-0.15667815181303457,1.328149885044626,0,0.0,0.0,0,-0.002429497220745702,-0.0,0.0,-0.0,0.0
2023-12-28,KO,PEP,73.1319,73.7986,1.0257184787909503,-2.5646877289018164,-0.03345476107277534,0.32041234314760986,0.32041234314760986,0.34664653972938153,0.9354888284708062,0.000118338824958375,-0.14841109959593368,-0.14269616715186195,1.328149885044626,0,0.0,0.0,0,-0.03345476107277534,-0.0,0.0,-0.0,0.0
2023-12-29,KO,PEP,72.3063,73.0373,1.0257184787909503,-2.6094082509982854,-0.04472052209646904,0.07415205568306041,0.07415205568306041,0.3297764987907131,0.9347933857295602,-0.0009732773217319135,-0.15802484949404383,-0.1515400396365334,1.328149885044626,0,0.0,0.0,0,-0.04472052209646904,-0.0,0.0,-0.0,0.0
2024-01-01,KO,PEP,71.8152,72.6607,1.0257184787909503,-2.714222671885608,-0.10481442088732251,-0.4229592565561767,0.4229592565561767,0.3293231724143522,0.9349758787865242,-0.0016356698238043643,-0.16374349360131346,-0.1559149278248,1.328149885044626,0,0.0,0.0,0,-0.10481442088732251,-0.0,0.0,-0.0,0.0
2024-01-02,KO,PEP,73.0227,73.4861,1.0257184787909503,-2.3533507042796487,0.3608719676059593,1.191574026753191,1.191574026753191,0.333601791646886,0.9322385820622958,0.005454340900949539,-0.149682685701643,-0.14632641823745218,1.328149885044626,0,0.0,0.0,0,0.3608719676059593,0.0,0.0,0.0,0.0
2024-01-03,KO,PEP,75.2216,75.7441,1.0257184787909503,-2.470523029389625,-0.11717232510997633,0.6213426522470896,0.6213426522470896,0.33318535332037424,0.9410522205018859,-0.0006143453313922631,-0.12407745962248329,-0.12009567599341087,1.328149885044626,0,0.0,0.0,0,-0.11717232510997633,-0.0,0.0,-0.0,0.0
2024-01-04,KO,PEP,74.5058,74.8728,1.0257184787909503,-2.2926145188190787,0.17790851057054624,1.3270550206870333,1.3270550206870333,0.33461632770043914,0.9408562435794013,0.0019873224547943824,-0.1324126366780396,-0.1302173968602104,1.328149885044626,0,0.0,0.0,0,0.17790851057054624,0.0,0.0,0.0,0.0
2024-01-05,KO,PEP,74.4386,75.3677,1.0257184787909503,-2.8674425939727115,-0.5748280751536328,-1.2018665070601189,1.2018665070601189,0.3247537324908654,0.9360973928876821,-0.0075118202225110675,-0.13319515120462988,-0.12446824082098273,1.328149885044626,0,0.0,0.0,0,-0.5748280751536328,-0.0,0.0,-0.0,0.0
2024-01-08,KO,PEP,74.7101,75.5053,1.0257184787909503,-2.7370814566543515,0.13036113731835997,-0.5143841153865324,0.5143841153865324,0.3148690873383682,0.9362679414847217,0.0018215854750243121,-0.13003365278246792,-0.12286976866297561,1.328149885044626,0,0.0,0.0,0,0.13036113731835997,0.0,0.0,0.0,0.0
2024-01-09,KO,PEP,76.1477,76.9741,1.0257184787909503,-2.8060567583025033,-0.0689753016481518,-0.821949758203681,0.821949758203681,0.313192818874589,0.9395227231300635,-0.00021056085931281388,-0.11329343130290992,-0.10580700772052753,1.328149885044626,0,0.0,0.0,0,-0.0689753016481518,-0.0,0.0,-0.0,0.0
2024-01-10,KO,PEP,75.8198,76.1223,1.0257184787909503,-2.2602497580683547,0.5458070002341486,1.7328149690421877,1.7328149690421877,0.3284649812608731,0.9359921064700732,0.006759954773593035,-0.1171116829884602,-0.11570220091958616,1.328149885044626,0,0.0,0.0,0,0.5458070002341486,0.0,0.0,0.0,0.0
2024-01-11,KO,PEP,75.8885,76.8739,1.0257184787909503,-2.962479766727654,-0.7022300086592992,-1.458088590068263,1.458088590068263,0.35241612662118477,0.9301479907296768,-0.00896748923810553,-0.11631170161975857,-0.1069710114286112,1.328149885044626,0,0.0,0.0,0,-0.7022300086592992,-0.0,0.0,-0.0,0.0
2024-01-12,KO,PEP,76.5594,76.946,1.0257184787909503,-2.365534069048465,0.5969456976791889,1.1592125239562208,1.1592125239562208,0.3662900311619935,0.9261058478337835,0.007902702072976497,-0.10849936537140326,-0.10613343989814394,1.328149885044626,0,0.0,0.0,0,0.5969456976791889,0.0,0.0,0.0,0.0
2024-01-15,KO,PEP,76.7996,77.3688,1.0257184787909503,-2.559007841881268,-0.1934737728328031,0.2688438479247026,0.2688438479247026,0.3647552943670785,0.9244961871086472,-0.0023573294042795734,-0.105702341721299,-0.10122185538938366,1.328149885044626,0,0.0,0.0,0,-0.1934737728328031,-0.0,0.0,-0.0,0.0
2024-01-16,KO,PEP,76.6065,77.3317,1.0257184787909503,-2.714053686318138,-0.15504584443687008,-0.40662107897014865,0.40662107897014865,0.36533073178467373,0.9245625442254457,-0.002034814551319597,-0.10795090652910555,-0.10165283879826492,1.328149885044626,0,0.0,0.0,0,-0.15504584443687008,-0.0,0.0,-0.0,0.0
2024-01-17,KO,PEP,75.8766,76.2237,1.0257184787909503,-2.307457611817753,0.40659607450038493,1.3347713948081847,1.3347713948081847,0.36854579437504537,0.92523435276978,0.004799976699450315,-0.11645027190050883,-0.11452425704733393,1.328149885044626,0,0.0,0.0,0,0.40659607450038493,0.0,0.0,0.0,0.0
2024-01-18,KO,PEP,74.473,74.9919,1.0257184787909503,-2.4475775896430747,-0.14011997782532148,0.6723038430859546,0.6723038430859546,0.36862440885375486,0.9281925703716809,-0.002338128617768609,-0.13279457829220864,-0.1288338355664702,1.328149885044626,0,0.0,0.0,0,-0.14011997782532148,-0.0,0.0,-0.0,0.0
2024-01-19,KO,PEP,73.8431,74.5211,1.0257184787909503,-2.594569329828289,-0.14699174018521433,0.012674238930477014,0.012674238930477014,0.3696868775965479,0.9279732907558581,-0.002180087549769061,-0.14012948752285237,-0.13430302664197702,1.328149885044626,0,0.0,0.0,0,-0.14699174018521433,-0.0,0.0,-0.0,0.0
2024-01-22,KO,PEP,73.8712,75.1442,1.0257184787909503,-3.2055945139629216,-0.6110251841346326,-2.3553221171875016,2.3553221171875016,0.3862644436960692,0.924239978014984,-0.00798085369385948,-0.13980227534729894,-0.12706459639739698,1.328149885044626,1,0.0,0.0,0,-0.6110251841346326,-0.0,0.0,-0.0,0.0
2024-01-23,KO,PEP,74.0301,74.7222,1.0257184787909503,-2.613841315913149,0.5917531980497728,-0.09664663660197903,0.09664663660197903,0.38345427491104284,0.9212405097350009,0.007766910493944179,-0.13795195453963216,-0.13196688746337804,1.328149885044626,0,0.0,0.0,0,0.5917531980497728,0.0,0.0,0.0,0.0
2024-01-24,KO,PEP,73.4055,74.412,1.0257184787909503,-2.9202634437921944,-0.30642212787904555,-1.4241196873943482,1.4241196873943482,0.3349864311323784,0.9208003716927807,-0.004285731990279484,-0.14522514759481575,-0.1355704199009783,1.328149885044626,0,0.0,0.0,0,-0.30642212787904555,-0.0,0.0,-0.0,0.0
2024-01-25,KO,PEP,73.4708,74.3893,1.0257184787909503,-2.831679634323649,0.08858380946854538,-0.9722972574286981,0.9722972574286981,0.3262241238125398,0.9153216904026755,0.0011946374426571316,-0.14446475773489986,-0.13583412133983563,1.328149885044626,0,0.0,0.0,0,0.08858380946854538,0.0,0.0,0.0,0.0
2024-01-26,KO,PEP,73.9439,74.6556,1.0257184787909503,-2.6317284652256774,0.19995116909797161,-0.06102415769881693,0.06102415769881693,0.3283602091019706,0.914990600336388,0.0028594769747622983,-0.13895571573296683,-0.13274056657473898,1.328149885044626,0,0.0,0.0,0,0.19995116909797161,0.0,0.0,0.0,0.0
2024-01-29,KO,PEP,74.7653,75.1524,1.0257184787909503,-2.319905405489024,0.31182305973665336,1.3337765508719477,1.3337765508719477,0.3299834307982895,0.9131912282723786,0.004453863655227819,-0.12939087299276875,-0.12696933860891102,1.328149885044626,0,0.0,0.0,0,0.31182305973665336,0.0,0.0,0.0,0.0
2024-01-30,KO,PEP,75.4226,76.2568,1.0257184787909503,-2.7954088934657335,-0.4755034879767095,-0.8303966604973244,0.8303966604973244,0.332998005029722,0.9096119744319943,-0.005903960563750088,-0.12173690277955673,-0.11413974085234813,1.328149885044626,0,0.0,0.0,0,-0.4755034879767095,-0.0,0.0,-0.0,0.0
2024-01-31,KO,PEP,75.4684,75.7616,1.0257184787909503,-2.241673102768459,0.5537357906972744,1.5576325007431575,1.5576325007431575,0.34788867505802473,0.9064023625802252,0.007101092149356947,-0.1212035818670889,-0.11989238193261786,1.328149885044626,0,0.0,0.0,0,0.5537357906972744,0.0,0.0,0.0,0.0
2024-02-01,KO,PEP,75.374,76.3893,1.0257184787909503,-2.9799165919055497,-0.7382434891370906,-1.5676662924001545,1.5676662924001545,0.37165260362472713,0.9011666615166859,-0.009536054552530704,-0.1223028284639659,-0.11260051439205776,1.328149885044626,0,0.0,0.0,0,-0.7382434891370906,-0.0,0.0,-0.0,0.0
2024-02-02,KO,PEP,74.5935,75.3251,1.0257184787909503,-2.6688469867762166,0.3110696051293331,-0.22827989109720248,0.22827989109720248,0.3759970457483149,0.900962899693554,0.003576240893181981,-0.13139140864259335,-0.12496311664897031,1.328149885044626,0,0.0,0.0,0,0.3110696051293331,0.0,0.0,0.0,0.0
2024-02-05,KO,PEP,74.1784,74.306,1.0257184787909503,-2.038637285040352,0.6302097017358648,2.1723248692352866,2.1723248692352866,0.39318558873221005,0.8970886367872685,0.007964526722299414,-0.13622506608288598,-0.13680180106921058,1.328149885044626,-1,-0.0,0.0,0,0.6302097017358648,0.0,0.0,0.0,0.0
2024-02-06,KO,PEP,73.7988,74.46,1.0257184787909503,-2.576197930774157,-0.5375606457338051,0.09014111542637872,0.09014111542637872,0.4060041836848727,0.8951562774945815,-0.007189903632330519,-0.14064534159320885,-0.13501281333423176,1.328149885044626,0,0.0,0.0,0,-0.5375606457338051,0.0,0.0,0.0,0.0
2024-02-07,KO,PEP,74.955,75.8479,1.0257184787909503,-2.8435926074881195,-0.26739467671396255,-0.897698512969168,0.897698512969168,0.408895025660034,0.9011132508366942,-0.002972616593627464,-0.12718189969374805,-0.1188898517928213,1.328149885044626,0,-0.0,0.0,0,-0.26739467671396255,-0.0,0.0,-0.0,0.0
2024-02-08,KO,PEP,76.0326,76.7195,1.0257184787909503,-2.660008833602305,0.1835837738858146,-0.18062002629113497,0.18062002629113497,0.41039057568221793,0.9026729963827904,0.0028852069646436718,-0.114633720320924,-0.1087646458849797,1.328149885044626,0,0.0,0.0,0,0.1835837738858146,-0.0,0.0,-0.0,0.0
2024-02-09,KO,PEP,75.7459,76.7058,1.0257184787909503,-2.9326564904428665,-0.2726476568405616,-1.158280062811829,1.158280062811829,0.4132857833543606,0.902398019674678,-0.003592178374982491,-0.11797221607648134,-0.10892379609257208,1.328149885044626,0,-0.0,0.0,0,-0.2726476568405616,-0.0,0.0,-0.0,0.0
2024-02-12,KO,PEP,75.069,75.6501,1.0257184787909503,-2.5267054923832717,0.4059509980595948,0.3403848200107005,0.3403848200107005,0.419748285162879,0.9022322438818534,0.004826517612102399,-0.12585441969328215,-0.12118765551995658,1.328149885044626,0,0.0,0.0,0,0.4059509980595948,-0.0,0.0,-0.0,0.0
2024-02-13,KO,PEP,74.3813,74.853,1.0257184787909503,-2.396805292939007,0.12990019944426479,0.8370222134249665,0.8370222134249665,0.4151121450140904,0.9029505887623214,0.0013757628599287974,-0.13386238457328503,-0.13044740956899348,1.328149885044626,0,-0.0,0.0,0,0.12990019944426479,0.0,0.0,0.0,0.0
2024-02-14,KO,PEP,74.9444,75.6926,1.0257184787909503,-2.6948985277318798,-0.29809323479287286,-0.25915289645569295,0.25915289645569295,0.4181543897342232,0.9036949980029222,-0.0036462001279926604,-0.12730533204466843,-0.12069394137231626,1.328149885044626,0,0.0,0.0,0,-0.29809323479287286,0.0,0.0,0.0,0.0
2024-02-15,KO,PEP,75.0903,75.9132,1.0257184787909503,-2.775272024153182,-0.08037349642130209,-0.5144776468650036,0.5144776468650036,0.41686270983394685,0.9030150640080575,-0.0009676430957588078,-0.12560639053530043,-0.11813127452597627,1.328149885044626,0,-0.0,0.0,0,-0.08037349642130209,-0.0,0.0,-0.0,0.0
2024-02-16,KO,PEP,75.2004,75.9489,1.0257184787909503,-2.701790173846007,0.07348185030717502,-0.25420193603735586,0.25420193603735586,0.40348840507054207,0.9078853883404936,0.0009959607090250788,-0.12432432432432428,-0.11771655464195852,1.328149885044626,0,0.0,0.0,0,0.07348185030717502,-0.0,0.0,-0.0,0.0
2024-02-19,KO,PEP,74.2979,75.4183,1.0257184787909503,-3.0600439489995352,-0.3582537751535284,-1.55265872305623,1.55265872305623,0.40811059624043367,0.9091394975740187,-0.005014989651780599,-0.13483354099467837,-0.12388043056520393,1.328149885044626,0,-0.0,0.0,0,-0.3582537751535284,-0.0,0.0,-0.0,0.0
2024-02-20,KO,PEP,74.5788,75.2627,1.0257184787909503,-2.619542153699655,0.4405017952998804,0.08331082219111219,0.08331082219111219,0.4161264305291894,0.9070910070437647,0.005843885706467766,-0.13156258369528506,-0.12568800518574108,1.328149885044626,0,0.0,0.0,0,0.4405017952998804,-0.0,0.0,-0.0,0.0
2024-02-21,KO,PEP,75.0705,76.0307,1.0257184787909503,-2.9155939454111035,-0.2960517917114487,-0.9755282599373978,0.9755282599373978,0.406764359658493,0.9059732431166396,-0.0036112314495773123,-0.1258369528511709,-0.11676630011779443,1.328149885044626,0,-0.0,0.0,0,-0.2960517917114487,-0.0,0.0,-0.0,0.0
2024-02-22,KO,PEP,74.5,75.3512,1.0257184787909503,-2.789118239072664,0.1264757063384394,-0.5184378835260521,0.5184378835260521,0.3866051743005322,0.9069113756646369,0.001337656208676541,-0.13248017513420351,-0.12465991807830179,1.328149885044626,0,-0.0,0.0,0,0.1264757063384394,-0.0,0.0,-0.0,0.0
2024-02-23,KO,PEP,74.0179,74.5072,1.0257184787909503,-2.405511842973098,0.3836063960995659,1.0046305615399724,1.0046305615399724,0.37720393722402906,0.9071338680013366,0.004729742390727987,-0.13809401818880496,-0.13446450021026413,1.328149885044626,0,-0.0,0.0,0,0.3836063960995659,-0.0,0.0,-0.0,0.0
2024-02-26,KO,PEP,74.1272,74.6687,1.0257184787909503,-2.4618653772978405,-0.05635353432474233,0.7627107345822619,0.7627107345822619,0.37562287747145434,0.8980279205958159,-0.0006909059185007393,-0.1368212676269548,-0.1325883864492311,1.328149885044626,0,-0.0,0.0,0,-0.05635353432474233,0.0,0.0,0.0,0.0
2024-02-27,KO,PEP,74.1891,75.0528,1.0257184787909503,-2.7939438450014507,-0.33207846770361016,-0.5314240794768392,0.5314240794768392,0.37956520218211987,0.8952609649340063,-0.004309005243544162,-0.13610046927582475,-0.1281263722349103,1.328149885044626,0,-0.0,0.0,0,-0.33207846770361016,0.0,0.0,0.0,0.0
2024-02-28,KO,PEP,74.0511,75.3546,1.0257184787909503,-3.2415056819005486,-0.4475618368990979,-2.066452308784882,2.066452308784882,0.3798432067590699,0.8937763912557337,-0.005881280622772822,-0.13770741875007264,-0.12462042094649062,1.328149885044626,1,0.0,0.0,0,-0.4475618368990979,0.0,0.0,0.0,0.0
2024-02-29,KO,PEP,74.0421,75.0416,1.0257184787909503,-2.9294557980389726,0.31204988386157595,-0.8398785396189479,0.8398785396189479,0.3843143387482783,0.8910791122941298,0.004032156970041334,-0.13781221980274105,-0.12825648043381788,1.328149885044626,0,0.0,0.0,0,0.31204988386157595,0.0,0.0,0.0,0.0
2024-03-01,KO,PEP,74.2636,74.7138,1.0257184787909503,-2.3717252806913223,0.5577305173476503,1.1972867931977993,1.1972867931977993,0.39735198853285897,0.8842716971740687,0.007359785046269551,-0.13523294945095887,-0.1320644686125586,1.328149885044626,0,0.0,0.0,0,0.5577305173476503,0.0,0.0,0.0,0.0
2024-03-04,KO,PEP,74.7081,74.8348,1.0257184787909503,-2.051337216625015,0.32038806406630727,2.175330449120245,2.175330449120245,0.38350970865207096,0.8823199493735173,0.004365922267855371,-0.13005694190528305,-0.13065883539221812,1.328149885044626,-1,-0.0,0.0,0,0.32038806406630727,0.0,0.0,0.0,0.0
2024-03-05,KO,PEP,75.6857,76.6651,1.0257184787909503,-2.951109748356089,-0.8997725317310739,-0.9855947234724117,0.9855947234724117,0.40536695285330426,0.8849041013991714,-0.01137227673504082,-0.11867321867321867,-0.10939659999395934,1.328149885044626,0,-0.0,0.0,0,-0.8997725317310739,0.0,0.0,0.0,0.0
2024-03-06,KO,PEP,74.2701,75.0502,1.0257184787909503,-2.7102769769565924,0.24083277139949644,-0.165277819831959,0.165277819831959,0.40393650861641145,0.905265042817896,0.00236067819927821,-0.13515725980180948,-0.12815657592394247,1.328149885044626,0,0.0,0.0,0,0.24083277139949644,-0.0,0.0,-0.0,0.0
2024-03-07,KO,PEP,74.5766,75.6031,1.0257184787909503,-2.9708967238801023,-0.26061974692350987,-1.0627539009380693,1.0627539009380693,0.4065275878974891,0.9077159817707934,-0.0032402400090005834,-0.13158820173038177,-0.12173364528322927,1.328149885044626,0,-0.0,0.0,0,-0.26061974692350987,-0.0,0.0,-0.0,0.0
2024-03-08,KO,PEP,75.2785,75.7731,1.0257184787909503,-2.4433688652745644,0.5275278586055379,0.7618216794124382,0.7618216794124382,0.4164896109762419,0.903854330047146,0.007163214366818549,-0.12341488407839118,-0.1197587886926682,1.328149885044626,0,-0.0,0.0,0,0.5275278586055379,-0.0,0.0,-0.0,0.0
