date,KO,PEP,XOM,CVX,JPM,BAC,MSFT,AAPL,SPY,QQQ
2018-12-13,62.501,176.072,101.9675,143.6418,145.8232,35.5904,370.8192,187.2836,484.5489,422.3871
2018-12-14,61.9966,173.702,100.8963,142.8109,144.6663,35.356,368.0573,185.2164,481.4617,419.2005
2018-12-17,61.8643,173.3094,100.6366,142.1582,144.9125,35.8067,365.3098,183.1406,479.7608,414.0482
2018-12-18,61.9052,173.8307,100.6312,142.5911,144.4814,35.4348,365.1299,183.3506,480.9781,413.5885
2018-12-19,62.6001,175.3576,102.0976,145.0582,145.9622,36.0439,370.31,186.1328,488.4393,419.1339
2018-12-20,62.0394,174.526,101.898,145.3564,144.7905,35.6492,366.2748,184.3144,485.4973,414.6561
2018-12-21,61.8547,173.7605,102.04,146.7305,143.9717,35.3405,365.1709,183.6633,485.1652,413.209
2018-12-24,62.0474,173.2762,102.7596,146.7006,144.7739,35.4296,368.1184,185.054,489.3828,416.2718
2018-12-25,62.0674,174.3536,103.1265,147.9682,144.3826,35.225,369.5209,186.003,490.2998,419.8335
2018-12-26,61.768,173.6628,102.452,146.9511,143.5947,35.1053,368.4645,185.2587,488.5486,418.0226
2018-12-27,61.8246,174.4503,102.3038,146.3866,143.6029,34.9758,367.3037,184.4244,487.8866,416.8166
2018-12-28,61.2323,173.3613,101.1597,146.2595,142.6015,34.4182,363.0314,182.7699,483.301,412.5115
2018-12-31,61.0058,172.0352,100.9649,146.4274,142.7793,34.3803,362.3605,182.4156,481.2652,412.5719
2019-01-01,60.9326,171.4701,101.2042,146.3724,142.8511,34.4727,361.6644,182.3006,480.678,412.7307
2019-01-02,60.8825,172.0527,101.4454,147.3462,142.7884,34.1482,363.4487,183.3109,481.7271,415.7345
2019-01-03,60.7683,172.9794,101.1152,146.7421,142.466,34.1915,361.876,182.1284,479.9858,413.0335
2019-01-04,60.8735,173.2754,101.2861,146.5735,143.3827,34.627,363.7842,183.1895,481.8216,416.1692
2019-01-07,61.1865,173.6946,101.9872,147.0454,144.2207,35.0992,365.764,184.3747,485.3464,419.2923
2019-01-08,61.3984,175.4483,102.4484,147.8696,144.5385,35.2012,366.0311,184.3985,485.0417,418.7486
2019-01-09,61.6809,175.754,102.6024,147.5734,144.5895,34.7918,368.2285,185.143,486.4892,419.9822
2019-01-10,61.9271,176.6428,102.7987,147.9279,144.3655,34.8588,368.7233,185.5192,487.15,419.8322
2019-01-11,61.85,176.0521,102.811,148.562,144.6367,35.097,369.8931,186.1425,486.2589,421.0703
2019-01-14,61.4517,175.0325,102.3359,147.9025,144.1235,34.8017,367.5328,185.7499,485.0667,419.314
2019-01-15,61.6268,174.8223,102.0436,148.8838,144.7969,34.9111,368.3044,186.4026,485.4096,420.3923
2019-01-16,61.5883,174.4181,101.4716,147.944,144.8722,35.0065,368.14,185.3422,484.5685,419.0754
2019-01-17,62.3425,176.1332,102.649,150.5103,146.8141,35.7923,372.4838,187.4925,491.4517,423.5785
2019-01-18,62.8929,178.1859,103.7473,152.6618,148.2448,36.0101,378.768,190.4971,496.9629,429.0316
2019-01-21,63.1644,179.0659,103.6226,153.4517,148.1929,36.1494,379.8093,191.2814,498.9011,431.6247
2019-01-22,62.7741,178.5401,103.0612,153.9072,146.8216,35.8595,377.8014,189.3346,496.974,429.4885
2019-01-23,62.2979,176.5292,102.2035,151.0192,145.7743,35.6161,375.091,188.2348,493.2101,427.7786
2019-01-24,62.7114,177.5528,102.5147,151.4493,147.1092,36.1529,375.9555,188.5994,497.2295,428.6829
2019-01-25,62.914,178.5663,102.3965,150.9737,147.8171,36.0683,375.9813,188.5239,498.045,428.6208
2019-01-28,63.1589,179.8593,102.9062,151.5877,148.2574,36.1665,378.3215,189.6328,499.8187,430.9713
2019-01-29,62.7078,177.467,101.8999,149.6378,147.3548,35.9194,374.223,187.3654,494.3651,426.3564
2019-01-30,63.1583,178.98,102.3091,149.6425,148.177,35.7312,376.5073,188.7007,497.2599,429.0997
2019-01-31,63.441,179.1909,102.651,149.1595,148.2734,35.9906,374.7788,187.7287,498.735,427.004
2019-02-01,63.0233,178.6346,101.9729,148.1605,146.9389,35.8302,371.702,186.0341,494.4582,424.3514
2019-02-04,62.7933,179.2751,101.8119,148.5195,145.8977,35.5562,371.0922,185.6951,493.4842,423.6711
2019-02-05,62.8318,177.4538,101.918,148.1742,146.756,35.6471,371.3466,186.1748,494.6124,426.0343
2019-02-06,62.8116,176.9288,101.9039,147.8031,147.225,35.712,372.4742,187.0356,493.9165,427.0314
2019-02-07,62.6546,176.6786,101.6698,146.8651,147.1596,35.8113,372.1366,186.796,493.5171,426.2915
2019-02-08,62.6008,176.5286,101.765,146.207,146.9326,35.7278,372.0927,186.6153,493.2971,426.0724
2019-02-11,62.3987,176.6169,101.7949,146.0481,147.1879,35.5998,370.5311,185.6865,492.1812,423.5122
2019-02-12,62.3569,176.5358,102.0,146.5685,147.4131,35.5076,370.8146,186.0122,492.2864,424.1626
2019-02-13,62.6727,177.0546,102.9833,148.8558,148.618,35.7478,373.6756,187.1603,496.8587,427.3837
2019-02-14,61.5346,173.0642,101.5677,145.908,146.6846,35.1003,365.8027,183.2821,488.456,418.9851
2019-02-15,61.4897,172.1359,101.474,145.7265,146.6944,35.1624,364.0589,182.7035,487.5496,417.3257
2019-02-18,61.3964,171.4085,101.7679,146.9782,147.6774,35.1976,366.3629,183.6727,488.8724,419.0929
2019-02-19,61.3793,171.0374,102.322,146.8309,147.9269,35.0474,367.1521,184.1691,490.0856,419.8543
2019-02-20,61.5378,171.8274,101.9826,147.2625,147.2985,35.5934,366.7979,184.1049,489.8897,419.4893
2019-02-21,60.779,169.6237,100.4605,144.7287,145.5689,35.5907,362.1207,181.8472,484.5633,414.193
2019-02-22,60.8469,169.4406,100.9695,145.921,145.3059,35.511,361.2713,181.3058,485.9761,413.1975
2019-02-25,61.6953,171.2371,102.3112,147.5931,146.8859,35.9989,366.8592,183.9205,491.1986,418.888
2019-02-26,61.1954,169.4446,100.9809,145.9908,145.7485,35.904,361.2717,181.0153,486.4117,412.3076
2019-02-27,61.3857,169.7117,101.4269,147.7379,146.9114,36.0839,362.3696,181.6752,489.2438,414.4721
2019-02-28,61.2237,168.8707,101.4666,147.5853,146.6871,36.0318,361.4442,181.4018,488.6144,414.1696
2019-03-01,60.9947,168.8146,101.4719,148.2195,146.3948,35.847,361.4322,181.342,488.5364,413.9458
2019-03-04,60.9624,169.7643,100.7518,147.2529,145.3589,35.8274,358.1098,179.7416,485.5023,410.2296
2019-03-05,60.6812,168.2501,100.9395,146.8027,145.4608,36.0567,354.9262,178.4318,484.7253,406.775
2019-03-06,61.0028,170.0227,101.6409,147.5861,146.7329,36.6085,357.8505,179.3667,488.8274,410.1068
2019-03-07,61.1576,171.0098,101.9341,147.7503,147.2955,36.7011,358.2776,179.8263,490.6367,411.2355
2019-03-08,61.7602,172.9084,103.1032,148.2717,148.5984,37.3891,361.4252,181.4851,496.0633,414.473
2019-03-11,62.4063,175.874,104.1575,150.0642,150.0338,37.5869,364.7286,183.6156,500.4323,418.885
2019-03-12,62.8252,176.9683,104.4957,150.9863,149.6382,37.8486,364.8731,183.5341,501.884,418.6869
2019-03-13,63.457,179.086,105.9409,153.5825,151.53,38.0515,369.4142,185.7739,507.8562,423.6846
2019-03-14,63.4651,179.202,106.2101,154.9711,152.777,37.9249,370.6414,186.3131,509.3853,425.5382
2019-03-15,63.6503,179.7717,106.9138,156.5777,153.17,38.3843,373.6626,187.8807,512.6901,429.442
2019-03-18,63.5154,179.7123,106.6303,155.5291,152.8555,38.3478,373.0988,187.5122,511.0007,428.6801
2019-03-19,63.4409,179.5187,106.7325,155.2296,152.9708,38.376,374.0544,188.1756,511.4877,429.7227
2019-03-20,63.1194,178.9112,106.3332,155.1882,152.1973,37.9978,371.7383,187.3013,508.841,427.4998
2019-03-21,63.5762,179.7257,107.0065,156.3086,153.4141,37.9775,374.2706,189.1385,512.4336,430.9169
2019-03-22,63.1329,177.9862,106.3931,155.2636,152.4543,37.5008,369.5972,187.0311,508.6219,425.8214
2019-03-25,63.4589,178.4516,107.2022,155.5921,153.1188,37.608,368.9269,186.5138,510.7789,424.9587
2019-03-26,63.3128,177.7991,107.0043,154.7909,153.2967,37.5423,369.2291,186.3843,510.4214,425.1873
2019-03-27,63.7429,179.7931,107.5979,156.0011,154.3856,37.2844,373.0142,188.1625,514.5413,428.5731
2019-03-28,64.1589,180.6639,108.2395,155.288,156.3621,38.0697,374.9795,189.2421,517.1054,431.1169
2019-03-29,64.9638,183.4742,109.5555,155.2814,158.021,38.2859,379.1615,191.349,523.3474,435.7095
2019-04-01,65.4081,184.9527,110.168,156.7291,159.1406,38.7722,382.4375,193.2858,526.0613,440.4063
2019-04-02,64.8766,183.092,109.7121,155.7053,156.7263,38.0068,379.3983,191.3295,521.548,435.9131
2019-04-03,64.6706,183.464,109.474,155.7836,156.3056,37.8982,380.4059,191.3342,521.2766,436.3643
2019-04-04,64.0264,182.1091,108.7204,155.984,155.5855,37.9092,378.8717,190.4232,517.9689,434.0756
2019-04-05,63.8191,181.4646,108.5615,154.944,154.7685,37.8568,379.8354,190.8172,516.3577,434.7914
2019-04-08,64.4323,183.1406,109.648,155.1697,155.5882,37.9142,383.4835,192.4704,522.2218,439.2548
2019-04-09,64.7351,184.0475,110.8033,156.6209,156.4079,38.1552,384.3472,192.9443,524.4243,440.5613
2019-04-10,64.4884,182.1735,110.0752,155.1521,156.081,38.1742,380.9119,191.4071,521.8825,437.3743
2019-04-11,64.2555,180.9045,109.3452,154.2158,155.0627,37.8443,379.9099,190.9251,518.1088,436.0102
2019-04-12,64.4571,181.8407,109.0628,154.3285,154.9824,37.5135,380.7934,191.3068,518.346,436.3833
2019-04-15,64.0836,179.6333,108.2784,153.5569,153.1448,36.9223,378.8648,190.3205,514.0948,433.7286
2019-04-16,63.9151,178.6643,107.84,153.0342,152.4205,36.6452,380.5246,191.367,512.6131,435.9407
2019-04-17,64.1775,179.1958,108.2548,154.4736,152.9822,36.7487,381.5453,191.9972,513.4555,438.1451
2019-04-18,64.6889,182.8367,109.0395,156.1025,153.5869,37.2107,382.6964,192.8267,517.1889,439.3593
2019-04-19,65.1874,184.7682,109.7683,156.9673,154.7425,37.6284,384.1881,193.4544,519.6254,440.9717
2019-04-22,64.2964,182.9738,108.2309,155.2971,152.6027,36.9159,377.9563,190.0664,512.5699,433.3903
2019-04-23,64.3454,182.4798,108.421,154.3372,153.2372,37.4278,378.7639,190.0635,514.0124,433.9712
2019-04-24,64.3269,182.6653,109.1116,156.1544,153.6834,37.4498,379.028,190.0307,514.8166,434.3927
2019-04-25,64.6467,182.2701,109.3971,156.5594,154.3863,37.7029,379.6525,190.3822,516.3125,435.26
2019-04-26,65.4867,184.4547,110.3863,156.9881,156.2921,37.8546,382.2942,191.6836,521.8683,437.7276
2019-04-29,64.6177,182.3474,108.8049,154.4911,154.5953,37.3286,379.3818,189.913,515.8656,434.4755
2019-04-30,64.4601,180.872,108.1245,154.3854,153.5144,37.282,378.0416,189.4105,514.6947,433.7978
2019-05-01,64.5365,181.4185,108.8381,154.7932,153.8741,37.1174,379.2375,190.2659,517.093,435.4017
2019-05-02,63.9007,179.9688,107.7489,153.6209,152.1241,36.7063,376.7654,188.9095,512.3924,431.4764
2019-05-03,64.4838,181.2248,108.8012,155.7896,153.4708,37.0761,380.6908,191.0285,517.7973,436.2761
2019-05-06,64.5552,180.8573,109.1497,156.2816,154.0963,36.9498,381.9956,192.0448,518.6138,437.9708
2019-05-07,65.2104,182.2607,109.9384,156.6931,155.007,36.7336,385.1886,194.0475,521.5922,441.7917
2019-05-08,64.9456,181.323,109.4907,156.0329,154.8253,36.8943,384.0537,193.3704,520.5651,439.7007
2019-05-09,65.2613,182.0671,110.08,155.7709,156.1232,37.8116,387.3753,194.7665,523.8472,442.64
2019-05-10,65.6326,183.5792,110.8192,156.4787,156.8486,38.0311,391.545,196.7148,527.6041,447.2315
2019-05-13,65.5981,183.1547,111.2336,156.2647,157.139,38.1947,392.5955,197.0019,529.2485,448.8334
2019-05-14,65.6303,184.502,111.6386,156.9008,157.2078,37.9526,393.5386,197.3827,530.371,449.538
2019-05-15,65.8227,186.2721,111.5945,155.959,157.4011,38.2906,395.76,198.6515,531.7534,452.786
2019-05-16,65.2703,184.8436,111.1094,155.5096,156.799,38.0122,393.0906,197.3973,529.0976,449.9582
2019-05-17,65.1849,184.328,110.8106,156.1219,155.4557,37.9273,394.0066,197.3935,528.9654,450.4949
2019-05-20,65.3169,184.31,110.6003,156.8614,156.0156,38.1303,394.7839,197.3646,528.842,450.7549
2019-05-21,65.6625,185.5483,110.6578,156.0157,156.8606,38.3994,394.8258,197.2799,530.8272,451.402
2019-05-22,66.235,187.5675,111.688,157.0063,157.4458,38.5976,396.605,198.5166,535.3224,452.7948
2019-05-23,65.8111,186.1809,111.2066,157.1215,157.0442,38.5622,393.6785,197.2267,531.5477,449.7441
2019-05-24,65.76,185.7342,111.1112,157.6185,157.0937,38.5614,393.0721,196.9657,531.426,448.4171
2019-05-27,66.3072,187.579,112.4267,159.0048,158.6953,39.0719,395.7439,198.1658,537.2184,451.2764
2019-05-28,65.8704,186.3645,112.6424,158.9841,157.9881,38.6571,393.8242,196.5455,534.7289,448.2614
2019-05-29,65.4477,184.7141,111.7375,157.8785,157.8452,38.4986,392.1538,195.5542,531.3248,446.5119
2019-05-30,65.5691,185.1552,111.6297,156.3638,158.0617,38.8235,394.6019,196.5156,531.7082,448.4081
2019-05-31,65.8206,185.4348,112.2018,157.6987,159.0004,38.9958,397.7986,197.7113,534.2556,451.4383
2019-06-03,65.7885,184.8063,112.2322,158.7092,159.0289,38.8482,395.0484,195.925,534.1318,448.5402
2019-06-04,66.4335,186.69,112.9724,159.4932,160.5826,39.371,398.4391,197.7875,538.3922,453.8002
2019-06-05,66.8818,187.5818,113.4195,159.0589,161.5515,39.7084,400.6593,198.6487,542.2386,456.3718
2019-06-06,67.6774,189.3547,113.9102,160.9937,162.9099,39.6176,403.7964,200.0604,545.1623,458.9034
2019-06-07,68.021,191.2038,114.7147,162.3576,164.9959,40.194,405.5772,201.0911,548.2612,459.6867
2019-06-10,69.2833,194.5593,116.3505,165.2725,167.7333,40.7675,411.0389,204.725,555.8131,465.8811
2019-06-11,69.1714,195.7268,116.3532,164.2204,167.7482,40.8742,411.628,204.6518,554.9544,464.5694
2019-06-12,68.4773,194.208,115.1827,161.6121,165.9605,40.3999,406.4987,202.0093,548.0291,459.6854
2019-06-13,69.2934,195.906,116.5897,164.0101,168.3571,40.9775,411.6311,205.5678,554.6618,467.4235
2019-06-14,69.175,196.4782,115.841,163.9211,167.6709,40.3038,409.5995,204.4557,554.2538,465.3591
2019-06-17,69.0111,195.4146,116.567,164.0604,167.7135,40.0521,411.7623,204.5063,554.2531,468.6969
2019-06-18,69.6309,198.7606,117.4349,165.2741,168.5343,40.3802,417.0445,206.5074,560.1826,475.2235
2019-06-19,68.7455,196.2995,115.5198,161.4445,166.5689,40.5406,413.2633,205.1357,552.7673,469.8632
2019-06-20,68.1001,194.7777,113.9994,158.9526,165.0371,40.2143,408.3622,202.5884,549.3747,462.961
2019-06-21,67.1627,191.9911,112.7157,157.1614,163.5688,39.6478,406.0822,200.7233,542.3756,458.2042
2019-06-24,67.0187,191.7011,111.9755,156.6984,163.0335,39.502,403.7183,199.1893,540.2529,455.3187
2019-06-25,67.1761,191.9054,112.3784,155.7446,163.781,39.3996,405.195,199.6877,543.2528,457.6852
2019-06-26,67.7877,192.9014,112.8142,157.5826,164.5865,39.8332,406.3763,199.3799,546.2327,458.1427
2019-06-27,67.9277,193.528,113.565,158.6305,164.6007,39.7911,406.576,199.7713,545.5198,455.6715
2019-06-28,67.4334,192.8303,112.7603,158.7062,164.2341,39.907,405.6942,199.0497,540.2079,452.8406
2019-07-01,66.2467,188.3951,111.3703,157.4381,162.2763,39.3685,398.0565,196.3115,533.0867,445.2786
2019-07-02,66.2013,189.3862,111.2596,158.028,162.3683,39.6006,398.3578,196.662,534.2792,447.6466
2019-07-03,65.8956,188.8683,110.5431,158.6631,161.8083,39.0225,397.4541,196.3863,533.1056,444.6737
2019-07-04,65.966,188.6509,110.7053,158.236,162.6094,39.1607,399.1055,196.8968,532.2517,444.3476
2019-07-05,66.2847,189.1576,111.2582,159.112,162.3899,39.1959,401.8572,198.1884,536.1562,447.3947
2019-07-08,66.1588,190.1404,110.9275,157.8539,163.0131,39.2232,401.3583,197.8071,538.3202,445.1675
2019-07-09,66.4212,191.5155,111.58,158.7079,165.5184,39.8211,403.007,199.3056,541.3427,447.4641
2019-07-10,66.4444,192.3256,112.0579,159.9768,166.0624,39.9789,401.777,199.3038,542.5773,445.5829
2019-07-11,66.6328,192.5281,112.507,161.5138,166.6018,40.3042,402.8172,199.3644,545.1788,447.5422
2019-07-12,66.3652,192.0185,111.6448,159.9547,165.9696,40.255,402.1342,199.3365,544.5174,444.8985
2019-07-15,66.375,192.159,110.9422,157.9894,166.0394,40.3019,402.9499,199.2644,544.3053,444.5611
2019-07-16,66.7448,192.9541,110.8969,158.0039,165.7993,40.3957,401.5104,198.43,544.9357,444.2833
2019-07-17,66.8668,193.2468,111.0973,157.6271,166.8467,40.2285,403.884,200.0371,547.6925,447.8068
2019-07-18,66.9176,194.107,110.8194,156.8326,166.3215,39.8804,404.6811,199.9628,546.4373,446.3597
2019-07-19,67.4212,196.6755,111.5295,158.413,166.6577,39.5859,406.7336,200.2123,548.4397,446.7366
2019-07-22,67.3257,195.9797,111.316,158.5379,166.386,39.6391,406.4203,200.2309,546.0819,446.8635
2019-07-23,67.1641,194.2773,111.4864,159.4583,166.2118,39.6754,406.9921,199.6017,546.2741,445.5287
2019-07-24,67.6886,196.9591,112.2978,160.313,167.3198,40.2234,407.3379,199.5822,550.2655,446.5398
2019-07-25,66.6845,195.0729,111.3712,159.8215,164.608,39.6622,404.0345,198.0245,544.246,443.1678
2019-07-26,66.2086,193.7311,110.4811,158.5457,162.5946,39.0213,400.5731,196.634,540.5633,439.311
2019-07-29,65.6768,193.2919,109.7898,157.3157,161.8483,38.8525,396.7313,194.6254,535.5101,435.6946
2019-07-30,64.7392,190.4567,108.3436,154.4119,159.4612,37.862,390.7742,191.9113,527.7242,428.1788
2019-07-31,64.5082,188.8069,108.0439,152.4096,159.1804,37.6994,390.5159,191.7081,526.3581,426.9063
2019-08-01,64.9972,189.036,108.954,152.5586,160.0136,37.3481,392.2188,192.3728,529.5693,428.2351
2019-08-02,64.819,187.3235,108.5848,152.3532,160.0014,37.4451,389.7026,191.1686,529.8328,425.7986
2019-08-05,64.8754,187.3446,108.672,151.9064,160.1067,37.4255,389.7607,191.3441,530.2093,425.6029
2019-08-06,65.617,189.0312,109.3382,151.7158,161.4767,37.7131,394.1372,193.2407,533.6593,430.2576
2019-08-07,66.3354,190.5717,110.3491,152.9694,162.6179,37.7701,397.8993,195.3912,538.1983,434.5061
2019-08-08,66.3738,190.4941,110.0308,152.9557,162.3076,37.5863,397.8147,195.0766,537.4196,433.5505
2019-08-09,67.0279,192.9674,110.4433,154.0243,163.9423,38.133,403.0394,197.4526,541.2805,438.877
2019-08-12,67.0554,192.5039,110.3975,154.1044,164.0704,37.8625,403.8604,198.0522,542.0935,439.8569
2019-08-13,66.6108,190.5535,109.6211,153.1532,162.9879,37.7926,401.2713,196.8623,539.592,437.9039
2019-08-14,66.1375,188.73,109.1116,152.1973,162.3829,37.5172,399.4548,196.3374,537.8385,436.2941
2019-08-15,65.2867,186.8785,107.8862,151.162,160.9847,36.8902,395.9862,194.6964,533.1167,432.3312
2019-08-16,64.769,185.2311,107.1312,150.1249,159.5698,36.924,393.7826,193.3203,529.2317,429.5669
2019-08-19,64.6263,184.9427,107.0612,150.1039,159.7416,37.3006,394.2614,192.983,527.7617,428.9985
2019-08-20,65.0005,187.1096,107.5821,151.7347,160.9347,37.4609,395.2158,194.6104,530.4401,430.89
2019-08-21,66.0336,192.1927,108.7455,154.0413,163.2409,37.8606,398.164,195.8366,536.5761,431.753
2019-08-22,65.3788,190.541,108.2212,153.2305,161.6845,37.5077,395.0141,193.9685,530.925,427.0601
2019-08-23,65.7074,191.7252,108.6732,153.6689,161.9763,37.4247,395.7031,194.5216,531.8597,428.204
2019-08-26,65.2541,189.2642,108.1853,152.8073,160.6471,37.0454,394.6785,193.7638,528.1907,427.0787
2019-08-27,65.4066,189.8216,108.3406,151.5619,161.0249,37.2759,394.589,193.5078,530.4982,425.6427
2019-08-28,65.4656,189.8658,108.107,152.2178,160.9564,37.7702,393.4512,193.6105,530.3241,425.2101
2019-08-29,64.8454,188.5319,107.3706,150.7841,158.946,37.2705,388.4434,190.9719,524.6556,419.9659
2019-08-30,65.1691,189.0051,107.7907,152.1296,159.8764,37.7196,392.6821,192.978,527.9076,424.3224
2019-09-02,64.9434,188.3165,107.3036,151.5716,158.5937,37.5244,390.7908,192.1735,525.9897,423.0854
2019-09-03,64.9553,188.6366,106.9331,152.1927,158.6362,37.1584,391.4843,192.734,524.5252,424.3242
2019-09-04,64.4064,188.255,106.2879,151.7219,157.2016,36.8635,389.482,191.9152,520.9768,422.4575
2019-09-05,64.0787,188.2283,105.7384,151.6518,156.7511,36.7522,387.8851,191.0475,518.6142,420.49
2019-09-06,64.2101,189.3198,105.786,151.2475,156.9206,37.1333,389.7998,191.7341,519.4286,421.9229
2019-09-09,64.0906,189.2263,105.8565,150.3752,156.5461,37.3888,389.1144,191.3172,518.624,421.461
2019-09-10,64.2516,189.0907,105.8241,150.483,156.8284,37.5178,391.009,192.1264,520.2423,423.0256
2019-09-11,64.3467,189.655,105.6505,148.8425,157.2337,37.8603,390.0754,191.9178,522.1073,422.5201
2019-09-12,64.7941,190.128,106.8713,150.2744,158.8123,38.1404,393.0597,193.1513,526.4342,425.4684
2019-09-13,64.5853,189.0957,106.9541,149.606,158.9087,38.3865,392.6915,193.0554,524.6764,425.6764
2019-09-16,63.9484,188.2943,105.8029,147.5498,157.621,38.0788,390.3524,191.6827,520.2659,423.0109
2019-09-17,64.3886,189.7484,106.2896,148.8222,159.0346,38.6028,391.0756,191.8865,524.0532,423.7928
2019-09-18,64.145,188.9079,106.0503,149.0259,159.1811,38.8588,391.9174,192.4612,522.5198,424.5729
2019-09-19,64.6452,190.4032,106.8542,150.1263,160.5352,39.2627,395.0192,193.9756,525.2182,427.9276
2019-09-20,64.8407,190.6403,107.4113,151.251,160.6959,39.0505,394.214,193.4953,526.2886,426.6021
2019-09-23,64.7557,188.4875,106.8298,150.1415,160.5556,38.8608,389.7806,191.6607,524.4902,421.971
2019-09-24,64.9342,187.8676,107.1268,152.5031,161.2639,39.1434,389.1989,191.2462,525.3665,421.212
2019-09-25,65.7807,190.6778,108.775,155.062,163.2638,39.7432,393.7789,193.708,532.5876,426.1407
2019-09-26,66.5019,191.9313,109.7936,156.0389,164.9467,40.0895,399.0841,195.9996,539.4087,431.8796
2019-09-27,66.7095,192.3192,110.1811,157.301,164.6864,39.8899,400.7146,196.3793,539.812,433.7925
2019-09-30,66.9128,191.8401,110.0449,158.0906,165.1335,39.9767,400.0779,196.8799,542.5027,433.0229
2019-10-01,67.4488,192.7578,110.6615,158.3032,166.4758,40.1499,401.3205,197.5942,546.5479,433.8709
2019-10-02,67.2266,192.035,110.3013,156.6713,165.7806,39.8791,398.2306,195.8726,543.6143,431.3988
2019-10-03,67.591,193.7416,110.6054,156.1774,166.9373,40.5643,399.3398,196.6348,544.8637,431.3873
2019-10-04,67.7229,194.9092,110.8673,156.0961,167.2342,40.4459,400.6354,196.9215,545.5665,432.9092
2019-10-07,67.84,194.5599,110.7229,155.9541,168.0311,40.6878,401.0798,197.2411,547.3701,434.1675
2019-10-08,67.4348,193.5164,109.7463,153.4472,168.1317,40.6848,398.4464,196.625,543.5701,433.8758
2019-10-09,66.5244,189.6684,108.5622,151.653,166.1649,39.8915,394.2665,193.967,537.7412,428.8003
2019-10-10,65.541,186.7947,107.5736,150.2953,164.2886,39.1393,387.8173,190.8967,529.9793,423.6365
2019-10-11,65.2857,186.7076,106.9195,149.7941,162.8181,38.7768,384.9145,189.4839,526.0252,421.123
2019-10-14,65.0579,185.9149,106.5353,149.8577,162.0548,38.141,384.9207,189.5178,526.6353,420.7897
2019-10-15,64.7796,186.0064,106.6759,150.461,161.6827,38.4877,383.4777,189.295,526.4542,421.2087
2019-10-16,65.5329,188.7367,107.8506,153.5446,163.6691,38.8213,387.6299,191.179,533.1747,425.1039
2019-10-17,65.9508,190.0214,107.8732,154.4438,164.9505,38.9857,391.2438,193.2548,538.3335,429.2511
2019-10-18,65.3049,187.8088,107.2161,153.6785,164.3711,39.1409,391.4511,193.2653,535.2918,428.1013
2019-10-21,65.3101,187.3072,107.423,153.203,164.8805,39.1987,392.1158,193.6501,535.225,429.5468
2019-10-22,65.2438,185.9284,106.9766,152.0781,165.1161,39.3862,391.8964,193.9057,535.2859,429.8362
2019-10-23,65.1098,184.5251,106.8203,150.8152,165.0404,39.2095,392.8624,194.0543,534.3234,430.1229
2019-10-24,65.6405,186.7814,107.3107,151.6929,165.3064,39.262,393.5136,194.216,533.0971,429.9173
2019-10-25,65.661,187.93,107.8331,152.7439,165.246,39.4614,395.6048,195.3388,534.0347,431.4084
2019-10-28,65.6028,186.8668,106.508,151.6388,165.1892,39.2178,393.0406,194.4195,533.9452,429.0718
2019-10-29,65.9008,187.7316,107.0445,152.6176,166.347,39.5807,395.2442,195.2678,536.6135,432.6862
2019-10-30,65.3426,184.8898,106.6662,152.9087,165.198,38.7423,391.3995,193.2951,533.7722,428.2591
2019-10-31,65.2749,183.9653,106.836,153.9513,165.4432,39.1023,391.6822,192.9328,534.0172,428.5482
2019-11-01,66.2326,186.9296,108.3061,155.1693,168.3759,39.6014,397.0208,195.5726,543.935,435.2058
2019-11-04,66.3695,186.945,108.921,155.6096,169.6524,39.8591,398.0129,195.5682,544.6276,435.9009
2019-11-05,67.1089,187.6488,109.8408,156.8883,171.1515,40.1624,402.8746,198.0529,550.3466,440.731
2019-11-06,67.1795,189.219,110.0473,156.6236,171.3101,39.9663,403.933,198.3942,551.1191,440.4455
2019-11-07,67.226,189.3403,110.5534,157.1633,171.7688,39.8295,404.1896,198.0216,553.316,440.2647
2019-11-08,67.5943,189.5844,110.5858,157.4779,172.0979,40.0544,403.6741,197.785,552.3048,439.6861
2019-11-11,67.5068,189.4849,110.8326,157.7458,173.0252,40.4119,400.6289,196.8963,552.1876,436.8674
2019-11-12,67.0968,188.2982,110.4408,157.2234,172.4052,40.0778,399.3846,196.0857,547.9857,434.1733
2019-11-13,67.0405,188.5036,111.1141,157.4418,173.924,40.5578,401.2499,197.2974,550.4144,436.1819
2019-11-14,66.6124,187.0569,110.6215,157.2102,173.3504,40.5856,399.2206,196.2142,547.7021,434.7169
2019-11-15,66.9753,188.3765,110.909,157.9873,173.8208,40.6017,400.924,196.7002,550.5714,436.3594
2019-11-18,67.7363,191.315,111.8011,158.6446,175.2264,40.5992,404.0614,197.977,552.4791,440.6523
2019-11-19,67.9228,190.8508,112.3315,158.3992,176.0328,40.7903,404.2916,197.9512,553.0264,441.4912
2019-11-20,67.7933,189.9948,112.5872,159.8213,176.5438,41.0166,402.9385,196.6811,551.8096,439.2565
2019-11-21,67.8913,190.9744,112.7187,161.4504,177.8337,41.2989,404.8761,197.4807,554.0654,441.5953
2019-11-22,67.8914,190.5892,112.5336,161.3558,177.5693,41.1169,404.8632,197.6136,552.5588,441.2696
2019-11-25,68.1124,191.2083,113.357,162.1875,178.5541,41.4705,407.9852,199.3315,557.7507,444.906
2019-11-26,67.4112,188.8938,112.6907,162.082,176.5491,41.3746,402.2188,196.6406,551.1556,439.0108
