date,KO,PEP,XOM,CVX,JPM,BAC,MSFT,AAPL,SPY,QQQ
2021-12-15,66.1514,196.2971,117.8094,167.5562,155.5294,40.5247,442.2799,158.3062,582.8434,375.0861
2021-12-16,66.4271,195.8695,117.9798,167.6216,155.0381,40.7596,443.5588,155.671,582.8401,370.0277
2021-12-17,66.1255,196.3521,117.7089,167.7087,154.9976,40.343,442.4208,156.2564,580.4124,371.0476
2021-12-20,66.9235,199.0989,119.0759,170.1129,156.2429,41.3639,446.5925,155.2485,586.0394,367.796
2021-12-21,67.3739,200.7129,121.0349,174.3779,159.0108,42.0353,453.2941,157.9418,592.7954,372.8497
2021-12-22,66.828,199.4301,120.0386,170.9514,157.2841,41.7389,450.3606,159.5745,587.9538,377.3325
2021-12-23,66.9865,200.3604,120.1942,170.9389,157.7563,41.6066,451.1035,159.5573,588.9825,377.767
2021-12-24,67.0992,200.9383,120.4372,171.6439,158.7159,42.2311,455.0494,160.4754,592.5484,381.3168
2021-12-27,67.3962,201.0494,121.1877,172.7184,159.5947,42.4106,456.5746,160.3359,593.6433,380.1701
2021-12-28,67.9687,203.4219,121.9024,172.7912,160.7873,42.5771,457.7411,158.683,597.053,374.5857
2021-12-29,67.1353,201.4595,120.0708,168.7966,158.6134,41.837,451.6225,158.1414,588.421,374.151
2021-12-30,66.2131,199.8306,118.6805,167.5927,156.2122,41.1466,444.5275,156.6979,578.7231,370.9932
2021-12-31,65.6813,199.6293,117.6434,165.3319,154.8838,40.951,440.5328,155.405,573.4334,367.1034
2022-01-03,65.1706,198.3394,117.1424,162.8826,154.6203,40.9414,439.4786,156.9812,572.3325,370.9746
2022-01-04,65.3243,197.8331,117.3715,164.0518,153.9502,40.7598,440.8763,158.3277,572.9924,372.5056
2022-01-05,64.8294,197.7313,115.8221,162.2678,152.4992,40.1655,436.2685,158.1519,564.928,372.0896
2022-01-06,64.899,197.1393,115.5973,161.8309,152.2417,39.855,434.9922,158.4503,565.435,374.4556
2022-01-07,64.8685,197.313,116.0713,161.6251,152.5183,39.7769,436.0169,159.4081,566.7665,376.4896
2022-01-10,65.4624,198.9152,117.8106,164.0086,154.5825,40.4368,442.2697,161.3713,575.2342,380.759
2022-01-11,66.1389,200.6249,119.5404,167.7082,156.4107,41.1082,447.8606,161.7872,583.1776,382.0498
2022-01-12,65.6555,199.7685,119.8728,166.567,156.9468,41.5058,449.1027,162.0345,583.1321,383.5426
2022-01-13,65.5612,199.6766,119.6948,164.7589,157.9533,41.7582,448.7596,162.1567,583.9762,384.5796
2022-01-14,64.9667,198.2726,117.621,161.2111,156.9324,41.6293,442.2903,160.7467,577.5506,382.552
2022-01-17,64.2574,195.4691,116.4329,159.5085,155.5565,41.2269,438.433,160.0391,574.7508,380.3037
2022-01-18,64.3213,195.5274,116.5494,159.1982,155.6679,40.6839,438.2701,158.332,574.5001,377.1465
2022-01-19,64.969,196.8893,117.199,160.7309,157.2718,41.0111,443.2213,160.2676,580.2646,382.9234
2022-01-20,65.5398,198.4611,118.2995,163.3494,158.5154,41.1952,449.2566,162.2766,586.864,388.3616
2022-01-21,65.1527,197.1951,117.7645,162.8607,157.1387,40.5171,448.9627,160.9065,585.6758,382.6614
2022-01-24,64.3487,196.2037,117.1019,162.4623,155.7898,40.0046,445.2963,160.2051,581.5926,381.2167
2022-01-25,63.9061,194.6522,116.2342,161.4859,155.1499,39.8916,443.4383,159.0013,577.5333,378.9738
2022-01-26,64.5488,194.9453,117.2493,162.9481,156.1968,39.7849,446.5943,159.2471,582.6498,377.2985
2022-01-27,64.8643,196.9942,117.7265,162.366,156.4347,39.6166,449.283,158.838,585.0973,377.004
2022-01-28,64.7027,196.8571,117.4302,160.9493,156.1301,40.036,446.6597,159.5618,582.1435,379.5155
2022-01-31,64.3336,195.6316,116.607,158.4975,155.1451,39.289,443.7025,157.4561,576.3718,377.1466
2022-02-01,64.4364,195.6017,117.156,159.1243,156.0152,39.4405,447.8895,157.8965,574.8829,376.8325
2022-02-02,64.9109,196.297,117.6897,160.0939,156.482,39.1852,451.262,158.4405,576.4417,379.9737
2022-02-03,64.5688,196.7821,116.9049,157.6178,156.015,38.8399,447.5654,158.114,574.4215,380.184
2022-02-04,63.9209,194.848,115.8727,156.2527,153.9777,38.2973,443.6132,158.5391,568.0547,381.3924
2022-02-07,63.9998,193.7372,115.8058,155.3419,153.2499,37.8252,443.2591,159.0638,571.1784,382.5162
2022-02-08,64.1247,194.3698,116.4444,155.2253,153.628,38.0884,443.0015,159.1027,573.5395,383.3107
2022-02-09,64.1222,195.3022,116.6843,154.9722,153.4406,38.4577,446.1991,158.3,574.4951,382.3816
2022-02-10,64.1647,195.5541,116.8689,154.1846,153.2706,38.6768,447.3504,158.7853,571.1446,383.2254
2022-02-11,64.4924,195.8453,117.7209,155.909,154.2767,39.2382,450.8419,158.8862,575.0679,384.3116
2022-02-14,65.0044,196.6189,118.6562,157.0266,155.2022,39.0286,453.2582,159.8912,582.7427,386.5415
2022-02-15,65.5686,197.5993,119.5003,158.9528,156.2333,39.1986,456.8737,161.7945,590.0697,392.5699
2022-02-16,64.6812,196.1149,117.7369,156.1214,154.5761,38.9489,454.0133,160.6438,583.4953,389.7984
2022-02-17,65.2108,197.664,119.103,157.6036,155.8578,39.5302,458.4117,160.5807,587.3289,389.0892
2022-02-18,65.911,198.4495,120.6597,161.5312,158.0477,40.6235,461.0327,161.3198,593.2026,393.3401
2022-02-21,65.4559,197.3822,119.959,159.009,157.3625,40.8036,461.0974,162.4926,589.9999,394.8922
2022-02-22,65.103,196.4289,119.2236,159.2275,155.7109,40.6875,458.3113,161.8878,588.9542,393.2605
2022-02-23,64.9295,195.5539,117.9996,159.1158,154.4309,41.2292,457.2957,157.6071,589.9118,384.1114
2022-02-24,64.8569,194.5397,117.4963,159.1463,153.9172,41.1306,457.0826,158.8151,588.4822,390.2675
2022-02-25,65.051,194.2931,118.4193,160.1164,154.0242,41.0627,459.9768,161.4013,590.7707,395.791
2022-02-28,64.6158,193.8342,116.9515,159.4317,151.5871,40.5026,455.4506,158.9724,586.3291,387.2689
2022-03-01,65.054,195.3417,117.9635,160.5427,153.1339,40.5969,458.52,158.5418,589.1085,387.6475
2022-03-02,64.8178,195.0055,117.1625,158.7463,152.3834,40.4297,456.6668,159.0186,587.8815,388.3536
2022-03-03,64.4487,194.0852,116.6605,157.678,152.3642,39.8702,455.4466,158.6253,586.5793,387.4916
2022-03-04,63.5679,191.6836,115.5885,155.6524,150.9117,39.3421,452.3678,157.0575,579.7481,383.6208
2022-03-07,63.3375,190.6314,115.0217,153.9892,150.0828,39.1007,449.5641,158.1406,576.1864,385.7755
2022-03-08,63.8763,192.095,115.858,156.1792,150.2472,39.4398,450.5026,157.9491,577.4379,387.1949
2022-03-09,64.9955,196.3735,117.6744,157.9671,152.9491,40.4715,459.1008,157.4856,588.7455,387.3978
2022-03-10,65.6849,199.5825,119.1798,160.0204,154.985,40.6684,464.6175,159.4018,599.9603,391.3367
2022-03-11,66.586,201.3338,119.3492,158.8725,155.6026,41.506,466.9886,160.0092,604.2816,390.5353
2022-03-14,66.5773,201.1401,119.3777,158.941,155.7867,41.6019,466.9617,160.6047,604.4126,393.2646
2022-03-15,67.2548,203.87,120.3351,159.1465,156.8975,41.9642,471.9808,163.6639,610.2177,400.5453
2022-03-16,67.4645,206.0512,119.719,157.1899,156.1841,41.2457,469.9266,164.2269,610.0056,403.1046
2022-03-17,67.0576,206.2736,118.3694,155.2632,154.4131,40.5993,465.4418,165.4513,604.188,407.3353
2022-03-18,66.782,204.7727,117.7159,155.3626,153.1929,40.6343,461.6667,165.0584,598.899,407.4881
2022-03-21,66.2416,204.1544,116.6431,154.3116,151.8865,40.3599,457.962,165.2244,594.3498,408.8632
2022-03-22,65.1174,200.7367,114.8874,152.3846,149.9911,39.9156,452.4177,165.086,584.3415,410.8751
2022-03-23,65.0471,201.3596,114.7983,152.1442,149.7175,39.9189,454.965,166.0229,584.4659,417.7184
2022-03-24,64.8759,201.4637,114.5084,151.4432,149.769,39.4736,455.6512,165.3038,584.1818,415.746
2022-03-25,65.1832,201.3972,115.2932,153.238,150.5326,39.6341,458.794,166.6779,587.004,417.8763
2022-03-28,65.8168,203.8027,115.1247,152.4912,150.9425,40.1869,461.2945,166.627,589.6452,417.6701
2022-03-29,66.592,207.0344,116.1236,154.6265,152.6447,40.9719,465.2487,166.6281,596.9487,419.6593
2022-03-30,67.2166,208.9593,117.2,157.2649,154.0623,41.292,469.6663,167.1281,600.5071,422.032
2022-03-31,67.5644,209.8337,118.1502,157.7798,155.0047,42.0547,473.9067,169.2421,607.36,427.9104
2022-04-01,68.1328,210.2728,118.87,158.1098,156.2502,41.9509,478.6504,170.0036,612.4298,430.3685
2022-04-04,67.9187,210.1863,117.5255,155.7573,155.2565,41.3746,476.665,169.825,609.8908,430.8805
2022-04-05,67.7565,209.8593,117.016,153.703,154.7516,41.8663,475.1588,169.5763,608.821,429.218
2022-04-06,67.4833,208.2434,116.3425,152.3622,153.9672,41.8578,473.8677,168.5791,605.4372,427.0675
2022-04-07,67.3373,207.5223,116.1027,153.2306,153.4423,41.6259,475.4532,169.6552,604.0387,429.4663
2022-04-08,67.972,209.6079,117.2306,153.7962,154.6081,41.9077,480.0073,171.5208,607.0691,433.6722
2022-04-11,67.2876,207.0343,116.68,154.274,154.0653,41.4993,479.3746,174.8314,605.9281,441.3385
2022-04-12,66.6377,205.0368,115.5416,152.3272,152.2265,41.1195,473.822,173.6741,600.4938,439.0166
2022-04-13,66.7087,203.8236,114.9272,153.4268,151.2619,40.9365,470.064,171.7214,596.1904,436.9529
2022-04-14,66.5458,204.4262,115.5372,153.6358,151.9635,41.1234,470.1835,170.4327,598.7681,436.7496
2022-04-15,65.7292,201.9305,114.1579,151.616,150.287,40.3165,465.1062,168.7643,588.0684,431.549
2022-04-18,65.4734,200.2621,113.9488,150.5058,149.5156,40.2049,463.972,168.5097,585.3129,429.2785
2022-04-19,65.7512,199.1428,114.5163,150.655,150.123,40.1895,464.9369,169.045,590.1858,432.8215
2022-04-20,66.6167,202.5966,115.8931,153.7505,151.9933,40.3455,469.7092,170.7002,596.6526,437.4653
2022-04-21,67.5227,205.8108,116.917,155.5922,153.0128,41.0161,475.8919,172.2598,602.9727,441.7531
2022-04-22,67.0237,204.4621,115.0189,153.9384,152.2102,41.5263,470.8334,169.8274,597.0541,437.0915
2022-04-25,66.9575,204.9671,114.7953,152.4223,151.1095,41.8868,470.0186,169.9057,591.1599,439.3365
2022-04-26,67.6034,207.658,115.9988,154.675,152.1636,42.3842,474.3164,173.022,595.7892,446.245
2022-04-27,68.0855,209.3017,116.1539,153.9878,152.0494,42.2641,473.7665,174.37,597.4034,450.1461
2022-04-28,69.2302,212.6043,117.9062,155.1313,155.4234,43.1303,481.668,175.7616,606.3984,450.4519
2022-04-29,68.3854,209.6596,116.8073,153.8626,154.0452,42.9059,476.0553,173.1294,598.2166,443.9363
2022-05-02,67.682,207.8527,116.0083,152.9883,153.4887,42.6151,472.3322,171.4329,591.148,438.9913
2022-05-03,67.2287,207.6177,115.5442,152.4068,152.8535,42.8978,469.6164,174.479,585.5166,444.5291
2022-05-04,66.7336,206.0039,114.5082,151.6509,150.3786,41.5554,465.266,171.78,581.3719,438.0079
2022-05-05,66.5599,206.6847,115.3794,153.6426,150.7446,41.553,464.9954,173.343,583.7257,442.6858
2022-05-06,66.6376,207.2352,116.1712,156.0993,151.6773,42.066,466.3069,174.256,586.0413,442.7105
2022-05-09,67.5633,210.4342,117.6382,157.0046,153.5517,42.2729,471.4504,176.301,593.538,447.1117
2022-05-10,67.2323,211.4277,116.4314,156.7522,152.4597,41.9066,467.6083,175.0242,589.1589,445.0232
2022-05-11,67.7254,214.3908,117.7164,160.335,153.4006,42.353,469.5556,175.2156,591.81,444.6895
2022-05-12,67.9144,216.4376,118.2443,160.722,154.2447,43.0946,470.9109,175.9531,591.4087,450.6688
2022-05-13,67.5982,214.7436,118.1762,159.0268,153.518,42.4599,471.6786,177.4173,590.5054,452.8667
2022-05-16,68.065,218.1309,119.6901,159.7935,154.4634,42.2434,473.1011,178.0387,594.8343,456.1537
2022-05-17,68.292,218.7864,120.0069,159.7858,154.4763,41.9282,473.7694,178.0715,596.8242,453.4357
2022-05-18,68.3021,218.6197,120.1468,161.9227,154.9442,41.5348,477.6923,177.1264,600.25,452.6562
2022-05-19,68.2638,216.6179,119.7242,161.3526,154.5799,40.9587,476.6995,176.3735,596.3806,449.9446
2022-05-20,68.7418,218.4198,119.9037,161.0045,154.7479,40.6832,478.3727,175.4311,599.3063,450.5511
2022-05-23,69.1732,218.8402,120.1877,160.7349,155.3442,41.237,479.8388,175.2405,600.9946,449.6322
2022-05-24,70.099,222.1315,121.3259,161.02,156.94,41.5355,486.0221,178.0384,607.5182,452.4944
2022-05-25,69.5967,219.5176,120.0802,160.1557,155.3057,41.1348,483.8839,177.7239,601.9296,449.7832
2022-05-26,69.6286,221.2031,119.6187,159.4335,155.0396,40.7552,483.0082,177.8648,600.6872,450.2051
2022-05-27,70.4342,224.2567,121.2226,163.6852,156.453,41.3169,486.7104,180.961,601.9697,459.1752
2022-05-30,69.4844,223.2592,120.2547,162.9523,154.779,41.5151,480.7555,183.0766,598.58,465.7566
2022-05-31,69.094,221.0981,119.9989,163.4069,154.5535,41.1644,480.1997,180.6169,598.2806,458.5253
2022-06-01,69.2532,222.9852,120.9508,164.5031,155.1863,41.8986,480.1658,180.8247,598.0873,456.451
2022-06-02,69.8562,223.3106,122.1505,165.0997,156.4045,42.3342,484.0922,181.3039,604.0946,458.1797
2022-06-03,70.5277,225.6449,123.2883,165.8126,158.4863,42.8752,486.9212,179.818,608.4843,454.6414
2022-06-06,71.7625,229.0162,125.5685,167.5895,161.3117,43.7407,496.4638,180.3734,618.0511,456.4754
2022-06-07,72.1674,229.896,126.0974,169.2386,161.8732,44.0227,498.1188,181.8536,619.8964,458.7095
2022-06-08,72.9738,231.9853,127.3335,170.5533,163.2163,45.0337,502.6405,182.5161,625.8045,457.8225
2022-06-09,72.82,230.6507,127.7383,172.0925,162.8041,45.113,500.458,181.8669,624.7312,461.203
2022-06-10,73.9986,233.2057,129.792,175.0857,165.2374,45.9518,508.5142,184.805,633.314,468.7076
2022-06-13,73.5427,231.3592,129.1956,173.9511,164.4445,45.5884,505.0031,185.5886,632.5667,470.2138
2022-06-14,73.2113,230.4237,128.9269,172.3648,163.4754,45.6384,502.6219,183.7724,629.8256,464.8841
2022-06-15,74.1844,234.5758,130.4705,174.8068,165.6798,45.8704,510.9821,186.2989,637.7964,472.1454
2022-06-16,73.1309,231.5178,130.143,174.1262,164.8127,45.6821,510.5931,185.2747,636.8642,471.4503
2022-06-17,74.0487,235.5198,131.213,176.5542,165.8981,47.0405,514.2287,188.0328,640.6765,478.2484
2022-06-20,73.9431,233.7974,130.7586,175.1709,165.342,45.9607,515.9567,189.6041,638.694,483.7608
2022-06-21,72.3279,228.2946,127.8371,171.7749,163.2396,45.4901,504.3291,186.2667,626.3031,473.6684
2022-06-22,72.3606,229.0485,127.2802,172.696,162.4281,45.3737,503.7996,183.742,622.0739,468.2107
2022-06-23,71.6048,226.9675,125.9164,171.0699,160.1474,44.6866,497.3215,179.7188,616.4319,458.9683
2022-06-24,71.3811,225.4802,124.9497,170.5188,158.8588,44.2725,495.2853,179.4809,613.0213,455.3655
2022-06-27,71.0576,225.2987,124.3529,170.2633,158.4947,44.2084,492.3631,179.4685,611.7674,457.2286
2022-06-28,71.5398,226.346,124.8733,172.9558,159.4875,44.3819,494.4546,179.484,614.7279,456.3522
2022-06-29,72.4246,228.434,126.8645,176.1895,161.2361,44.9237,500.8351,181.7557,623.2537,463.1524
2022-06-30,72.1285,227.9435,126.5067,176.4169,161.1427,44.7242,498.1535,181.9423,617.4946,460.0923
2022-07-01,71.4161,225.6977,123.743,172.411,159.3275,44.9671,493.1157,179.6833,608.9343,454.7435
2022-07-04,71.3882,225.1384,123.7139,171.5703,159.0263,44.7959,491.8239,178.0692,606.6068,452.8239
2022-07-05,71.0366,223.531,122.9221,169.2083,158.1571,44.7668,490.0247,176.2623,603.7475,448.0742
2022-07-06,70.6432,221.3438,122.088,169.3079,157.0061,44.22,487.0911,177.0698,596.4615,450.1951
2022-07-07,71.7328,224.4023,122.8518,169.3713,158.4982,44.9534,487.6148,178.6429,597.0039,453.0355
2022-07-08,72.1787,226.793,123.5098,171.0696,159.5186,45.4945,489.7876,177.6644,601.7314,448.2889
2022-07-11,71.9966,226.4422,123.1151,170.9326,158.7173,45.4295,488.5102,179.2616,600.8037,452.2356
2022-07-12,71.9063,227.027,122.917,171.5916,158.419,44.9772,488.4154,179.6976,599.5019,453.3693
2022-07-13,72.0934,228.088,123.2571,171.5501,159.2367,44.9265,489.9447,179.5854,596.2641,455.6519
2022-07-14,71.3089,225.0544,122.1198,169.1155,157.8939,45.1717,485.1947,178.8149,589.0667,453.4505
2022-07-15,71.2339,223.3394,122.3006,169.7584,158.0715,44.9447,484.7084,178.0075,589.0558,452.8828
2022-07-18,70.3497,219.751,121.4265,168.2136,156.8144,44.8343,479.428,177.8855,583.3189,453.7856
2022-07-19,70.731,220.3497,122.7531,168.855,158.3513,44.9109,484.2265,178.7978,591.2838,456.2839
2022-07-20,70.7383,219.7136,122.2896,170.166,158.6877,45.3661,484.6655,178.3648,592.0493,454.9471
2022-07-21,70.9007,221.0837,122.9215,170.2614,159.43,45.3181,485.5811,179.9887,593.6668,459.8504
2022-07-22,70.2022,219.7573,121.0458,166.5899,157.4617,44.4427,478.6411,179.3499,583.3315,459.7464
2022-07-25,69.9193,220.8167,120.626,165.7538,156.7154,43.9911,476.7911,179.201,579.557,458.8793
2022-07-26,70.6107,222.32,121.805,168.686,158.3651,44.2345,481.9883,180.5395,586.9971,458.7631
2022-07-27,68.643,217.5101,118.3257,161.6105,154.2488,43.2814,468.5788,178.5626,571.067,455.3685
2022-07-28,68.1502,217.3273,117.6189,161.7477,152.7232,42.8985,464.4147,176.146,565.002,451.4525
2022-07-29,67.3034,214.4278,115.536,157.9321,150.2773,41.877,453.7852,175.4438,556.9147,449.0752
2022-08-01,66.5971,212.5798,114.7372,157.0565,149.9767,41.7881,448.1714,173.9181,553.7822,446.4921
2022-08-02,65.994,211.7029,113.9223,155.2767,148.0709,40.9075,443.0848,174.2163,549.9656,449.0981
2022-08-03,66.698,213.9106,114.6225,158.1385,149.5894,41.5192,447.9674,176.7393,555.9522,455.3294
2022-08-04,66.6197,213.5429,114.778,158.478,149.477,41.7649,448.1447,175.7825,557.7485,453.9337
2022-08-05,67.4455,215.6481,115.6345,159.0191,151.2272,42.2212,452.4984,176.8198,565.8908,453.1139
2022-08-08,68.1921,215.9867,116.3748,159.7789,153.006,42.7858,455.3993,177.8884,568.8894,456.5438
2022-08-09,68.9749,218.5278,117.3587,161.2572,154.3496,43.7516,459.8141,179.4495,574.9533,460.302
2022-08-10,68.334,215.8834,116.3589,160.0129,152.943,43.3181,455.9268,179.1068,570.3372,457.85
2022-08-11,69.4379,218.4292,118.346,163.2573,155.314,43.625,463.103,178.9765,579.776,458.3684
2022-08-12,69.1428,217.8686,118.0745,162.8703,154.5116,43.6125,461.2492,179.258,579.3427,460.7264
2022-08-15,68.3462,214.112,116.6925,159.583,153.6384,42.987,457.1191,177.5518,574.9947,457.8663
2022-08-16,68.2355,214.4554,116.5584,159.0691,152.8585,42.7077,454.1963,176.3744,574.4446,457.5135
2022-08-17,67.2671,211.8214,114.5496,156.8158,150.5068,41.8821,444.9808,174.0394,563.738,449.1368
2022-08-18,66.9285,210.4181,113.9091,155.2873,149.3655,41.3475,443.2219,172.0232,562.7369,442.3768
2022-08-19,67.0623,210.7851,114.4998,156.7483,149.0799,41.1899,445.0092,172.2065,566.1482,442.3853
2022-08-22,67.3823,210.7851,115.2725,157.8681,150.0695,41.7491,446.6811,172.8451,571.2058,445.2859
2022-08-23,67.5755,212.0247,115.2906,157.6875,149.9357,42.0844,449.1184,175.4701,573.375,451.4461
2022-08-24,66.8756,209.9862,114.654,157.918,149.0152,42.15,445.7043,176.7108,568.9812,455.134
2022-08-25,67.1471,211.0595,115.4306,157.3701,149.4244,42.3739,449.9522,178.5238,571.5612,457.402
2022-08-26,66.4275,209.2174,113.5556,154.1122,146.6017,41.5273,443.1617,178.5607,562.7946,456.5507
2022-08-29,66.3474,208.4288,113.2217,154.7858,146.4209,40.7036,442.8345,177.644,562.0155,456.2353
2022-08-30,66.7114,208.3028,114.0192,157.6303,146.8132,40.9274,447.1033,176.442,562.528,452.7213
2022-08-31,66.1584,207.3686,112.7497,157.9748,144.8863,39.6866,442.3648,175.8839,557.4824,454.1855
2022-09-01,66.8341,210.0644,113.3459,158.8833,146.7735,39.5641,445.2123,176.1845,560.851,453.7964
2022-09-02,67.1929,210.7404,113.9057,160.131,147.4204,39.6784,446.7735,174.2697,563.9376,449.0139
2022-09-05,67.2057,211.1257,114.32,161.5211,147.2375,39.7156,449.055,172.7509,563.7117,446.2261
2022-09-06,66.9359,211.339,114.2554,162.6668,146.6854,39.4315,450.1433,171.361,560.7349,445.2809
2022-09-07,67.7038,214.7393,115.3482,164.5785,148.4922,40.3859,453.6402,170.1568,566.6975,442.2671
2022-09-08,67.9252,214.9555,116.1675,166.7064,149.0554,40.6815,453.4017,170.5866,568.0694,442.0543
2022-09-09,67.5238,212.4165,115.7908,166.6086,148.0329,40.3358,450.838,171.8492,564.2262,444.0291
2022-09-12,67.455,211.0849,116.2081,167.7519,148.5344,40.9169,455.414,171.6474,568.367,445.7633
2022-09-13,67.8147,211.9461,116.7482,167.6288,149.2097,41.6113,456.3831,170.8949,570.2882,443.7828
2022-09-14,68.1994,214.3991,117.5787,168.524,150.4416,42.11,456.9241,173.6426,577.3539,451.9727
2022-09-15,67.4249,211.3473,116.5198,166.438,148.982,41.4638,455.8519,173.7325,573.1356,452.4389
2022-09-16,67.703,211.7134,116.8475,165.7338,150.2149,41.6061,457.5477,171.5683,573.0094,447.3338
2022-09-19,68.5094,213.7072,118.0142,165.7874,151.2418,41.3944,462.353,172.1382,576.5881,446.9236
2022-09-20,68.5368,213.3385,116.8875,163.7407,150.4035,41.1624,459.5937,171.1597,575.0185,443.5912
2022-09-21,69.2927,215.6818,118.2659,165.4675,151.6613,41.1423,466.1296,172.4564,581.4164,446.6745
2022-09-22,69.3531,214.7671,118.4461,165.8317,151.5065,40.9944,465.4113,174.1984,580.7704,449.6989
2022-09-23,69.0262,214.6841,118.5535,166.5411,150.8972,40.923,463.5988,172.9808,581.102,447.4059
2022-09-26,69.4368,215.8361,118.8008,167.0874,151.4685,40.4235,466.3211,173.2266,583.9616,449.076
2022-09-27,69.9145,219.4868,119.4341,167.746,152.2685,40.2176,466.4531,176.3144,588.7917,458.0668
2022-09-28,70.8831,221.4852,121.188,169.3514,154.3289,40.5696,473.5418,176.1108,599.5185,458.8279
2022-09-29,71.6226,225.2239,122.7464,172.5004,156.2339,41.028,478.352,177.2891,606.4367,461.9329
2022-09-30,71.6157,226.4591,123.2093,173.0648,156.6006,40.9573,479.9489,176.0585,611.7363,460.8717
2022-10-03,72.2755,228.1692,124.7921,174.8993,156.8846,40.9392,481.5124,177.8015,610.817,466.947
2022-10-04,71.5883,225.6431,124.0166,173.5857,155.5399,40.377,476.7461,177.4028,605.0413,466.7772
2022-10-05,71.6114,224.8855,123.989,172.7845,155.8517,39.9875,475.6309,178.9443,605.1245,472.0733
2022-10-06,71.3235,223.1676,123.9123,172.1255,155.7537,39.793,475.2834,178.8486,607.3003,473.6398
2022-10-07,71.2531,222.9468,123.8633,171.4757,155.7942,39.735,475.1955,177.0749,610.3011,468.7316
2022-10-10,71.1758,222.7233,124.1269,171.5556,155.1384,39.478,473.2904,175.4531,612.4052,465.3043
2022-10-11,69.834,217.1285,121.3438,168.2558,151.7463,38.6921,464.5196,173.391,599.6456,459.654
2022-10-12,69.3279,217.5417,120.0204,166.7728,149.9019,38.3736,460.1865,171.3351,593.4252,451.7563
2022-10-13,68.9177,216.0301,119.0741,166.9609,148.9863,38.3595,455.7353,170.1619,587.265,448.7723
2022-10-14,69.0054,216.3617,119.3867,168.6341,149.1077,38.1951,452.8775,170.9956,585.7406,449.6083
2022-10-17,68.6214,214.6195,118.0105,168.5997,147.7732,37.3959,450.1708,171.3407,583.1662,450.2958
2022-10-18,70.2068,219.3434,120.7238,173.1739,150.5712,38.4575,458.0782,172.5638,594.6502,454.3113
2022-10-19,71.274,222.3592,122.3997,176.2238,152.4702,39.0383,464.6529,172.0807,603.0102,453.0328
2022-10-20,71.204,222.1383,121.8961,174.9646,152.1102,38.6544,463.6361,170.514,603.3569,449.1665
2022-10-21,71.3333,222.5285,120.6124,173.9268,152.1392,38.7474,462.5236,171.7798,599.5577,454.9664
2022-10-24,71.6974,224.3858,120.3303,172.8261,152.3318,39.1268,465.0463,169.9563,600.9513,453.725
2022-10-25,71.8826,225.1697,120.4003,171.4107,153.4058,39.9375,466.1369,170.2845,599.4019,455.4287
2022-10-26,71.1391,223.4695,119.5699,171.759,152.8508,39.8801,464.3309,171.2733,595.0028,457.8522
2022-10-27,71.2659,223.8591,120.3058,171.5572,154.1023,40.5324,466.8123,171.2402,596.604,461.1472
2022-10-28,71.2416,223.9898,120.2243,171.8895,154.2621,40.1816,467.1386,168.2002,596.1988,452.1951
2022-10-31,72.1358,226.5825,121.0556,172.2019,155.6524,40.5139,469.4643,168.0628,602.7833,451.8493
2022-11-01,71.6892,226.085,120.1904,172.0938,154.9464,40.2314,466.2603,168.4347,599.5191,452.7174
2022-11-02,72.0574,227.5396,120.4354,173.7668,155.1002,40.3798,466.9056,167.4469,600.3816,450.9283
2022-11-03,74.1347,233.9513,123.5524,178.9681,159.7192,42.0601,480.3056,168.761,616.2253,453.3303
2022-11-04,74.9085,236.2156,124.3897,181.5702,161.1626,42.506,483.8519,169.9044,620.3848,458.1942
2022-11-07,74.6542,235.3109,123.9146,180.864,160.3964,41.9977,481.5726,171.6242,617.8815,463.1182
2022-11-08,74.4455,234.6817,123.6766,182.9423,160.3363,41.5606,481.507,172.7184,617.2849,468.3564
2022-11-09,74.7898,235.7137,123.7846,183.9283,161.658,42.4411,484.7055,173.4797,618.5649,472.0204
2022-11-10,73.9804,232.6424,122.4729,180.9408,159.5423,42.0859,480.171,173.413,611.6401,473.9333
2022-11-11,73.7639,232.6722,122.6567,181.2963,159.985,42.3483,480.7387,173.4976,611.3331,474.4237
2022-11-14,73.8554,233.7339,122.849,181.4229,160.2264,42.2926,480.1331,173.4112,614.6376,473.2899
2022-11-15,73.8666,235.4431,122.3754,180.4313,159.3873,42.1724,477.4387,176.3957,613.1181,480.6774
2022-11-16,73.6886,234.3093,122.2122,178.4009,158.5862,41.6409,473.4378,176.1956,609.5516,480.243
2022-11-17,73.9225,235.6805,122.6298,179.4448,158.162,41.664,474.0532,175.3881,610.4993,476.1571
2022-11-18,74.2325,234.8685,123.1554,178.7446,158.9576,41.4714,476.4719,177.4242,612.5297,480.2633
2022-11-21,75.3676,239.2518,124.7484,178.4026,160.3095,41.6864,482.357,178.5447,619.3805,486.3972
2022-11-22,75.0748,236.9378,124.536,177.7226,159.6959,41.3218,479.5136,179.553,615.8645,489.6228
2022-11-23,75.5068,237.3649,125.1219,177.7757,160.9364,40.5559,481.843,179.4247,620.8552,489.778
2022-11-24,74.4246,234.2741,123.7174,174.8147,158.872,39.9506,476.3051,179.9235,613.0588,492.8578
2022-11-25,75.894,238.3063,125.233,173.7556,161.331,40.2473,486.2689,182.2393,625.8195,495.808
2022-11-28,75.1949,235.3958,124.1452,171.3244,159.646,39.7809,483.5989,182.7349,619.5928,497.8566
